id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
d03d20da-f30f-43ea-af7d-a8dfdb7a3bfc;230;;27363226;BAZAR CENTRALE;;;26/01/2026 13:26:04;27/01/2026;26/01/2026 13:28:14;;;en attente de livraison;eyapo;eyapo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3f84bf6f-b585-482c-8735-2a388c1b278c;230;;10584570;LIQUIDE CENTRALE;;;26/01/2026 12:50:56;27/01/2026;26/01/2026 13:10:51;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
46cbf1d0-220e-45ad-9afa-0476250fd394;230;;14570768;LIQUIDE CENTRALE;;;26/01/2026 12:16:58;27/01/2026;26/01/2026 13:28:44;;;en attente de livraison;AKpali;AKpali;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a8997c5d-62b0-4e95-9dd0-ec563dda6dfd;230;;32259862;LIQUIDE CENTRALE;;;26/01/2026 12:08:34;27/01/2026;26/01/2026 12:13:46;;;en attente de livraison;RAssemian;RAssemian;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
cd89b394-c823-4739-b705-7809d4d45d30;230;;19067354;EMBALLAGE CENTRALE;;;26/01/2026 11:58:56;27/01/2026;26/01/2026 12:07:02;;;en attente de livraison;bkouame;bkouame;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
31729649-7cee-4881-8e5e-3b834b49277c;230;;10523734;EPICERIE CENTRALE;;;26/01/2026 11:43:34;27/01/2026;26/01/2026 12:51:34;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f479f4ca-aef0-4d60-a7cf-0773c2f7965a;230;;25295030;BAZAR CENTRALE;;;26/01/2026 11:37:55;27/01/2026;26/01/2026 11:43:25;;;en attente de livraison;eyapo;eyapo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f22c1318-fee9-4d0b-b7d9-6acd1c13e689;230;;22484241;EPICERIE CENTRALE;;;26/01/2026 11:32:13;27/01/2026;26/01/2026 11:42:57;;;en attente de livraison;KKOUASSI;KKOUASSI;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c082bc5b-7647-40c0-93e1-e850097bb087;230;;33262685;EPICERIE CENTRALE;;;26/01/2026 11:24:52;27/01/2026;26/01/2026 11:28:29;;;en attente de livraison;KKOUASSI;KKOUASSI;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
606ca67d-8f82-4967-90c5-a98c3447066d;230;;95587011;EPICERIE CENTRALE;;;26/01/2026 11:14:21;27/01/2026;26/01/2026 11:25:39;;;en attente de livraison;KKOUASSI;KKOUASSI;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
