id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
e1f7fbda-2307-45f6-9433-abd767dece3d;110;;24180856;;;;12/03/2026 13:22:05;12/03/2026;12/03/2026 13:23:43;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
6de963a0-07b4-4ca4-8f87-d256fdd05c24;110;;78647141;;;;12/03/2026 12:38:19;12/03/2026;12/03/2026 12:39:41;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
47d451ca-9fcd-44b7-92ee-1475e88588e7;110;;60302461;CMD LD BAZAR DU 12/03/2026;;;12/03/2026 12:34:32;12/03/2026;12/03/2026 12:36:29;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c44f2a29-cccf-45f3-9966-cfbec9c07560;110;;30000057;CMD LC LIQUIDE;;;12/03/2026 12:31:52;12/03/2026;12/03/2026 13:20:52;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
bb6eaad9-bd14-402e-a3ea-e6d450c29409;110;;11836947;;;;12/03/2026 12:29:54;12/03/2026;12/03/2026 12:33:09;;;en attente de livraison;slogrohouan;slogrohouan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
241694d2-9f38-47af-a813-df0d19e1a71e;110;;22062685;;;;12/03/2026 12:20:43;12/03/2026;12/03/2026 12:23:31;;;en attente de livraison;detokpa;detokpa;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
7597ba26-7424-4b0c-91b0-9327563fda48;110;;13989840;CMD LC EPICERIE;;;12/03/2026 12:07:58;12/03/2026;12/03/2026 12:32:10;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3e875cb8-cf6d-44fa-bb29-e560cf2b483d;110;;19921531;CMD LC EPICERIE;;;12/03/2026 11:50:07;12/03/2026;12/03/2026 12:08:50;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ae847418-eca2-4963-9fa4-14fa9b91bdc7;110;;24498615;CMD LD BAZAR DU 12/03/2026;;;12/03/2026 11:25:24;12/03/2026;12/03/2026 11:28:36;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3d13ad5a-d9c3-4efc-bd9f-f8a767de72af;110;;25007862;CMD LC DPH;;;12/03/2026 10:59:27;12/03/2026;12/03/2026 11:13:47;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e9a8701c-1bcf-4d72-9e94-9cc2e727d60e;110;;23995491;CMD LC EPICERIE;;;12/03/2026 10:56:10;12/03/2026;12/03/2026 11:45:15;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
381cf330-84cf-4262-b3ee-98a077cbcf94;110;;24583204;;;;12/03/2026 10:50:53;12/03/2026;12/03/2026 11:00:23;;;en attente de livraison;gsie;gsie;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3356b495-b92a-4819-9490-bd9fdc1e46c3;110;;29826868;;;;12/03/2026 10:49:38;12/03/2026;12/03/2026 11:01:18;;;en attente de livraison;meoulai;meoulai;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a2771252-35a5-460c-96e6-e360af5aad1b;110;;12398782;CMDS LC EAU;;;12/03/2026 10:46:15;12/03/2026;12/03/2026 10:59:28;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
336cdcae-8ef1-4eef-acd3-f155966c0eb5;110;;14204172;cmd lc 12/03/2026;;;12/03/2026 10:36:38;12/03/2026;12/03/2026 10:39:21;;;en attente de livraison;meoulai;meoulai;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b851af64-cc30-4109-8207-bc13a643a865;110;;30947917;CMD LC CHARCUTERIE;;;12/03/2026 10:32:54;12/03/2026;12/03/2026 10:53:25;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a485a1cc-3334-4b47-a4f3-4281114a060a;110;;65196072;;;;12/03/2026 10:28:02;12/03/2026;12/03/2026 10:35:37;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
98123f0e-848e-433c-9f1d-02ba86a2e9c2;110;;16086089;CMD LC EPICERIE;;;12/03/2026 10:25:44;12/03/2026;12/03/2026 10:33:10;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
05863703-54bf-48bc-adc9-44be2c1f1d7b;110;;10873319;cmd lc 12/03/2026;;;12/03/2026 10:24:52;12/03/2026;12/03/2026 10:26:55;;;en attente de livraison;meoulai;meoulai;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3dd7e522-0a9a-441c-b0c2-fa2929da9294;110;;43355100;cmd lc 12/03/2026;;;12/03/2026 10:12:13;12/03/2026;12/03/2026 10:22:42;;;en attente de livraison;meoulai;meoulai;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
