id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
158834ea-ba2c-49f9-b8b0-82ef2fa396bf;110;;33606985;CMD LC DPHE du 04/02/2026;;;04/02/2026 12:22:52;04/02/2026;04/02/2026 12:35:13;;;en attente de livraison;ehqassale;ehqassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b6385933-174a-4951-914d-4d884be877ce;110;;17110758;CMD LC DPH;;;04/02/2026 12:09:35;04/02/2026;04/02/2026 12:36:00;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2c766a8e-3290-4d9f-93f1-2bfe25f53444;110;;32382173;CMD LC DPHE;;;04/02/2026 12:05:12;04/02/2026;04/02/2026 12:10:52;;;en attente de livraison;ehqassale;ehqassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
bda13219-60b9-4880-8672-824e77564085;110;;28109793;;;;04/02/2026 12:01:08;04/02/2026;04/02/2026 12:20:46;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c17668d1-5f16-4be0-939b-efafd9968dda;110;;12574462;CMD LC EAU;;;04/02/2026 12:00:35;04/02/2026;04/02/2026 12:10:06;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
6059d07f-a0af-4199-afe3-32e6ccfda6f2;110;;32926058;CMD LC EPICERIE;;;04/02/2026 11:30:50;04/02/2026;04/02/2026 11:46:44;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a798d688-8a18-4d8d-a8ee-cf072aed7162;110;;12418489;CMD LC DPHE;;;04/02/2026 10:45:06;04/02/2026;04/02/2026 10:51:03;;;en attente de livraison;ehqassale;ehqassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e502f878-2a94-4bab-a800-f3de8d8be75b;110;;22899712;CMD LC LIQUIDE;;;04/02/2026 10:28:06;04/02/2026;04/02/2026 11:31:40;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3e9b54ef-9af7-46e9-b750-685a742e43f2;110;;87965178;CMD LC LIQUIDE;;;04/02/2026 10:14:56;04/02/2026;04/02/2026 10:25:58;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
335cb1d5-3e7b-4a08-90b6-ef9da4ce1869;110;;14092285;CMD LC FRUITS & LEGUMES;;;04/02/2026 09:59:35;04/02/2026;04/02/2026 10:20:40;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4adf95fd-2c4a-4aba-a90d-54d7c6ae3633;110;;28856379;CMD LC BOUCHERIE;;;04/02/2026 09:38:15;04/02/2026;04/02/2026 09:40:51;;;en attente de livraison;YOUAN.BI.PACOME;YOUAN.BI.PACOME;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
aa256252-7836-4931-9ffb-106a7f14de19;110;;35668915;CMD LC CREMERIE;;;04/02/2026 09:36:07;04/02/2026;04/02/2026 09:55:32;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
06c446e3-443c-4f40-ae42-73876362bbb5;110;;12970405;CMD LC BOUCHERIE;;;04/02/2026 09:33:57;04/02/2026;04/02/2026 09:37:34;;;en attente de livraison;YOUAN.BI.PACOME;YOUAN.BI.PACOME;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c8a75b1c-c9c3-45b1-9fd4-f419d09aa3c1;110;;25148324;CMD LC BOUCHERIE BARQ DU 04/02/26;;;04/02/2026 09:33:14;04/02/2026;04/02/2026 09:44:48;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
9ac41397-2117-4350-9041-0e738391b607;110;;16583374;CMD LC BOUCHERIE;;;04/02/2026 09:30:32;04/02/2026;04/02/2026 09:34:26;;;en attente de livraison;YOUAN.BI.PACOME;YOUAN.BI.PACOME;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
20d24b65-940f-4e50-8e6b-183763f1e4b4;110;;17749625;CMD LC FL DU 04/02/2026;;;04/02/2026 09:17:16;04/02/2026;04/02/2026 09:21:33;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
