id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
f348df14-a655-4041-8ed4-7f8bfcfa8c3e;230;;14085631;EPICERIE CENTRALE;;;25/01/2026 18:36:34;26/01/2026;25/01/2026 18:45:49;;;en attente de livraison;SDoua;SDoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b2774f56-0df0-48c6-be84-39099880f653;230;;18156600;DPHE CENTRALE;;;25/01/2026 18:35:48;26/01/2026;25/01/2026 19:01:59;;;en attente de livraison;AMALAN;AMALAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
abf42b47-21cd-46ab-a5c6-72ee5562339f;230;;54435407;EPICERIE CENTRALE;;;25/01/2026 14:12:52;26/01/2026;25/01/2026 14:15:33;;;en attente de livraison;RSoumahoro;RSoumahoro;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
47b108d0-48d2-4e6a-9268-4bd9fb0edd61;230;;23291940;BAZAR CENTRALE;;;25/01/2026 09:37:33;26/01/2026;25/01/2026 09:39:08;;;en attente de livraison;eyapo;eyapo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ecb1284f-2eef-4d58-980e-2b0b8a4b4118;230;;45950954;EMBALLAGE CENTRALE;;;25/01/2026 07:21:37;26/01/2026;25/01/2026 07:22:53;;;en attente de livraison;KKONAN;KKONAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
