id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
1189b71c-f0ad-4aa4-8fe1-b032707a1659;110;;32296386;;;;28/01/2026 19:43:51;28/01/2026;28/01/2026 19:47:09;;;en attente de livraison;lsaraka;lsaraka;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
0c131925-5535-407d-a7ca-5f0e5cf433fc;110;;92299546;;;;28/01/2026 16:41:38;28/01/2026;28/01/2026 16:50:34;;;en attente de livraison;vkouamalan;vkouamalan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8f084625-7d9e-435e-89dd-6f7f0ab859f6;110;;22359406;CMD LC TRAITEUR DU 28/01/2026;;;28/01/2026 16:25:41;28/01/2026;28/01/2026 16:28:37;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
acaa037d-d620-4c96-b683-541ac70f613e;110;;78139122;CMD FGX DU 28/01/2026;;;28/01/2026 15:32:55;28/01/2026;28/01/2026 15:34:36;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ffdc7329-4e98-4bbb-aee5-abaaec9ba1a2;110;;67124763;CMD LC EPICERIE 28/1/2025;;;28/01/2026 14:16:56;28/01/2026;28/01/2026 14:20:31;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2498b2db-0bb9-4e93-91c1-4165d85f027a;110;;24798499;CMD LC EPICERIE 28/01/2026;;;28/01/2026 13:53:21;28/01/2026;28/01/2026 13:57:12;;;en attente de livraison;kkoffi;kkoffi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
23799741-f29c-4ea0-8f69-866e2c73a537;110;;27748576;XCMD LC DPH;;;28/01/2026 12:00:37;28/01/2026;28/01/2026 12:13:38;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e36762a0-6848-46d2-bdd3-b73a50aa3d8c;110;;77819815;CMD LC LIQUIDE;;;28/01/2026 12:00:03;28/01/2026;28/01/2026 12:36:32;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8712db75-fa75-4134-91ba-3a94137c55a3;110;;30179281;;;;28/01/2026 11:57:29;28/01/2026;28/01/2026 12:13:03;;;en attente de livraison;ALOUI.BORIS-ARNAUD;ALOUI.BORIS-ARNAUD;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
23c380b3-4495-4d38-b041-b88f05940069;110;;64913248;CMD LC DPH;;;28/01/2026 11:54:22;28/01/2026;28/01/2026 12:00:51;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
81ca120d-496a-4e49-8f1a-d99375698406;110;;11501257;CMD LC DPH;;;28/01/2026 11:51:08;28/01/2026;28/01/2026 11:55:04;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
869aac2f-48ca-4dc5-865d-b9979451edba;110;;17418295;CMD LC DPH;;;28/01/2026 11:46:34;28/01/2026;28/01/2026 11:51:45;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f7913cbf-9225-45b0-b9a6-9007e60b6367;110;;33312018;CMD LC DPH;;;28/01/2026 11:40:39;28/01/2026;28/01/2026 11:47:16;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f77a79fc-81fd-40f7-b52d-85ef71699184;110;;85762190;CMD LC EPICERIE;;;28/01/2026 11:34:34;28/01/2026;28/01/2026 11:41:24;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2d0d963c-322c-4d49-aec2-2227619fb34f;110;;22266440;CMD LD EPICERIE 28/01/2026;;;28/01/2026 11:33:51;28/01/2026;28/01/2026 11:40:35;;;en attente de livraison;ALOUI.BORIS-ARNAUD;ALOUI.BORIS-ARNAUD;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1bd21fde-cc4f-4c08-aa5a-3de46526b13a;110;;33594867;CMD LC EPICERIE;;;28/01/2026 11:11:30;28/01/2026;28/01/2026 11:35:17;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
0b153dfb-582b-4e76-b313-43108077b2cf;110;;22548218;CMD LC DPH;;;28/01/2026 10:50:34;28/01/2026;28/01/2026 11:12:01;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4ea8c1e0-d63a-4990-a5f7-dc75b8e2cbb4;110;;29689244;CMD LC LIQUIDE;;;28/01/2026 10:29:50;28/01/2026;28/01/2026 10:51:07;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1b87294e-0b92-4369-8ab8-122135b0c4a7;110;;17605112;CMD LC BAZAR;;;28/01/2026 10:00:30;28/01/2026;28/01/2026 10:28:27;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b21493f5-aeeb-48ec-91d3-a325e409ac4f;110;;39649993;CMD LC F/L;;;28/01/2026 09:44:27;28/01/2026;28/01/2026 10:05:36;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f59b290a-2602-4547-94d7-e03e6ed3f4b4;110;;23814747;CMD LC FL du 28/01/2026;;;28/01/2026 08:37:09;28/01/2026;28/01/2026 08:40:02;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
