id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
0f1d5c26-ebf1-4d61-bc7b-e2c4e102f2d0;110;;16338186;CMD LD  EPICERIE 19/03/2026;;;19/03/2026 12:21:11;19/03/2026;19/03/2026 12:27:23;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
af85dadf-0bda-4094-b714-c5d08df66df2;110;;32843473;CMD LD  EPICERIE 19/03/2026;;;19/03/2026 12:04:08;19/03/2026;19/03/2026 12:09:24;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
5b535431-c080-4efb-a0f7-657f11b392ad;110;;16810188;CMD LC LIQUIDE;;;19/03/2026 11:14:55;19/03/2026;19/03/2026 11:56:26;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e7021b60-e073-4eee-9681-7bcf0f7afd60;110;;74898512;CMD LC F/L;;;19/03/2026 11:13:37;19/03/2026;19/03/2026 11:17:44;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
5cb0c7af-0c4d-4ffc-affa-62426abe4d69;110;;13218407;;;;19/03/2026 11:01:05;19/03/2026;19/03/2026 11:06:39;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c8aa4897-264c-47b3-9696-f2316cd1750e;110;;21502907;CMD LC JUS;;;19/03/2026 10:49:08;19/03/2026;19/03/2026 11:17:30;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2b17009b-ba25-4f86-9d34-f884fac04768;110;;39096861;CMD LD  EPICERIE 19/03/2026;;;19/03/2026 10:27:49;19/03/2026;19/03/2026 10:32:30;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b59719c7-cb5b-4e5f-9ab3-f6d54f03d7b2;110;;23519361;CMD LC DPH;;;19/03/2026 10:17:26;19/03/2026;19/03/2026 10:57:03;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
827335a8-dc97-4fa3-8006-abc2e5d9ebd8;110;;19009939;CMD LC F/L;;;19/03/2026 09:37:16;19/03/2026;19/03/2026 10:06:38;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
5512efe7-17ca-4b08-8f74-141b2847d75c;110;;12153001;;;;18/03/2026 15:52:25;18/03/2026;18/03/2026 15:58:44;;;en attente de livraison;cassamoi;cassamoi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
202b066d-a593-47c3-97d5-cd1edc0db9f3;110;;10660262;;;;18/03/2026 15:33:56;18/03/2026;18/03/2026 16:32:28;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
707f48ee-7754-4e99-af0b-11429e88230d;110;;17102011;;;;18/03/2026 15:23:41;18/03/2026;18/03/2026 15:26:11;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
37b5ff6e-08c2-4861-a8ce-03d8e4214055;110;;32895506;;;;18/03/2026 14:40:07;18/03/2026;18/03/2026 14:56:42;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8478af9c-0d0f-4dc4-95cf-b170b402b602;110;;26180697;CMD LC BAZAR;;;18/03/2026 14:09:01;18/03/2026;18/03/2026 14:17:55;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b1f3dc9d-3358-43cb-83de-5e8630da06bf;110;;43502624;CMD LC DPH;;;18/03/2026 14:01:18;18/03/2026;18/03/2026 14:09:58;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4cac4670-5621-4b60-b6f9-2ba864da416c;110;;10777563;CMD LC DPH;;;18/03/2026 12:22:16;18/03/2026;18/03/2026 12:57:42;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
0556d36e-4899-411b-a7be-e0a36911d356;110;;33910074;;;;18/03/2026 11:59:05;18/03/2026;18/03/2026 12:04:29;;;en attente de livraison;eniongui;eniongui;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4de223e8-7ee0-4889-8ee4-871f7ba55153;110;;29292173;CMD LC EPICERIE;;;18/03/2026 11:42:55;18/03/2026;18/03/2026 11:54:56;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
