id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
6bbcd89a-694a-4473-9b0b-5cfc9b6826de;110;;14622969;CMD LC LIQUIDE;;;30/03/2026 13:24:57;30/03/2026;30/03/2026 13:26:53;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2857d52f-e706-4f0a-91bd-39a961e2f4b4;110;;12427321;CMD LC TEXTILE;;;30/03/2026 12:57:28;30/03/2026;30/03/2026 13:29:47;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4738a5a6-eeb7-4920-8f6b-4aa6aa61fd82;110;;28996613;CMD LC BAZAR DU30/03/2026;;;30/03/2026 11:15:07;30/03/2026;30/03/2026 11:17:28;;;en attente de livraison;ehqassale;ehqassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2388f645-57cc-427e-ad50-e48434d79230;110;;20963108;CMD LC DPHE;;;30/03/2026 10:31:38;30/03/2026;30/03/2026 10:39:26;;;en attente de livraison;ehqassale;ehqassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
5685493f-f23f-477f-8770-83bb9a15e417;110;;32538320;CMDLC VIENNOISERIE;;;30/03/2026 10:17:21;30/03/2026;30/03/2026 10:22:34;;;en attente de livraison;vkouamalan;vkouamalan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
eeed59ee-5009-45d1-a86a-e6072e3b4271;110;;13243651;CMD LC EMBALLAGE TRAITEUR 30/03/2026;;;30/03/2026 09:55:15;30/03/2026;30/03/2026 09:59:31;;;en attente de livraison;aglaourou;aglaourou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
13bcf0c0-f1d7-4b80-a6bc-c7d028004aff;110;;50059004;CMD LC FRUITS & LEGUMES;;;30/03/2026 09:47:19;30/03/2026;30/03/2026 10:23:25;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
