id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
35ff22c6-d105-4cfa-8d4a-b972b031b4f7;230;;31189326;;;;03/02/2026 13:03:17;04/02/2026;03/02/2026 13:25:47;;;en attente de livraison;PAneman;PAneman;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
5b2589d4-f1eb-4011-a3e9-11d4de527959;230;;15988316;EPICERIE CENTRALE;;;03/02/2026 12:59:12;04/02/2026;03/02/2026 13:02:57;;;en attente de livraison;SDoua;SDoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
53e1e05c-6356-44db-a825-ce86d550cf67;230;;24049049;DPHE CENTRALE;;;03/02/2026 12:46:50;04/02/2026;03/02/2026 12:49:41;;;en attente de livraison;GKOUAKOU;GKOUAKOU;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b5c02bc6-ad8d-41d3-92fe-1b6891faadcd;230;;16738147;LIQUIDE CENTRAL;;;03/02/2026 10:39:06;04/02/2026;03/02/2026 10:51:51;;;en attente de livraison;RAssemian;RAssemian;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f8396158-3bd7-4fd9-bdbe-b52da008bc78;230;;17723103;EPICERIE CENTRALE;;;03/02/2026 10:20:06;04/02/2026;03/02/2026 10:39:54;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
eb9eb70c-68b0-4287-a156-2d84a296d261;230;;94983939;FRUITS ET LEGUMES CENTRALE;;;03/02/2026 10:00:08;04/02/2026;03/02/2026 10:20:44;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e3b89236-20c6-4940-9658-290f57549aff;230;;17559986;FROMAGE COUPE CENTRALE;;;03/02/2026 09:54:05;04/02/2026;03/02/2026 10:00:31;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ecf1b756-f86b-469c-bf7b-fd4298763975;230;;30039819;CREMERIE CENTRALE;;;03/02/2026 09:48:17;04/02/2026;03/02/2026 09:54:47;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e422cba5-6d87-43ba-8770-186a4851fced;230;;28560215;BAZAR CENTRALE;;;03/02/2026 09:43:39;04/02/2026;03/02/2026 09:48:42;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
16558500-83d1-4fac-8b26-0add8922e13d;230;;16817024;SURGELE CENTRALE;;;03/02/2026 09:22:48;04/02/2026;03/02/2026 09:44:24;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
