id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
9112f811-d1c8-4dec-8d68-b97695a5600d;110;;23738605;CMD LC EPICERIE 11/02/2026;;;11/02/2026 13:25:38;11/02/2026;11/02/2026 13:31:47;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e16434b8-8cb8-443d-84b1-9761127f2eed;110;;92775971;;;;11/02/2026 13:15:13;11/02/2026;11/02/2026 13:27:23;;;en attente de livraison;aressoh;aressoh;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a6a2bbc5-d5b3-4633-bb49-9348aaf8cfbc;110;;31907266;CMD LC EPICERIE 11/12/2025;;;11/02/2026 13:07:39;11/02/2026;11/02/2026 13:14:00;;;en attente de livraison;aressoh;aressoh;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
41f6b241-c375-4921-9b72-744a9958969c;110;;67293847;CMD LC DPH;;;11/02/2026 13:06:11;11/02/2026;11/02/2026 13:39:00;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
097e7ff0-369e-498c-b3cf-34f630849662;110;;28799970;CMD LC LIQUIDE;;;11/02/2026 12:41:54;11/02/2026;11/02/2026 13:06:58;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c4ca8067-b2e1-42d5-b097-c087aa5729e5;110;;71139179;CMD LC EPICERIE;;;11/02/2026 12:29:38;11/02/2026;11/02/2026 12:42:47;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c9c9af31-f524-441d-b239-285e2570bd5c;110;;22727030;CMD LC EPICERIE;;;11/02/2026 12:23:34;11/02/2026;11/02/2026 12:30:18;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
95d0d6e5-55fe-47e0-9bc5-35bd93cd0613;110;;32301135;CMD LC EPICERIE;;;11/02/2026 12:16:06;11/02/2026;11/02/2026 12:23:12;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
35b38e86-55b7-4360-93e3-4603cee719e3;110;;74291617;CMD LC BOISSON;;;11/02/2026 12:04:43;11/02/2026;11/02/2026 12:34:39;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3317cead-d07a-46ae-bccd-799451eb1eea;110;;23198131;CMD LC EPICERIE;;;11/02/2026 11:42:30;11/02/2026;11/02/2026 12:16:58;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
5f82260b-c14b-4cdb-9e88-93385748473a;110;;36150250;CMD LC DPH;;;11/02/2026 11:26:01;11/02/2026;11/02/2026 11:44:55;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
061faddb-a5f7-4f51-913c-0241c6f1967d;110;;19564716;CMD LC CHARCUTERIE;;;11/02/2026 11:24:45;11/02/2026;11/02/2026 11:36:13;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
cdf1c1cc-93b3-4d84-8220-059201d872da;110;;30770154;CMD LC EPICERIE 11/02/2026;;;11/02/2026 11:09:47;11/02/2026;11/02/2026 11:16:04;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2e44e669-0e05-4bd1-8dee-0073e85c1c9c;110;;69741125;CMD LC EPICERIE;;;11/02/2026 10:58:15;11/02/2026;11/02/2026 11:20:45;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ee36b766-cce2-4522-9b85-a2c71f7b216b;110;;29263653;CMD LC EPICERIE;;;11/02/2026 10:43:13;11/02/2026;11/02/2026 10:58:16;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f7bb61fd-7724-426d-bd91-4e95bb5d2b10;110;;46409201;cmd lc cremerie;;;11/02/2026 10:36:35;12/02/2026;11/02/2026 10:40:12;;;en attente de livraison;slogrohouan;slogrohouan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a69113de-c9cd-47ea-8701-84de252aff51;110;;58352890;;;;11/02/2026 10:08:14;11/02/2026;11/02/2026 10:54:03;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b987927f-cc49-41c1-a685-b03c90db8f0b;110;;60052746;CMD LC EPICERIE;;;11/02/2026 10:03:17;11/02/2026;11/02/2026 10:16:37;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
664afeac-b0f2-4f72-8fa6-16d789dfc40e;110;;13659442;;;;11/02/2026 09:39:30;11/02/2026;11/02/2026 09:56:45;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
69cbf708-22f7-4763-80e5-24876b7d89b0;110;;22002958;CMD LC LIQUIDE;;;11/02/2026 09:39:07;11/02/2026;11/02/2026 09:54:19;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
86770c6a-db49-4655-8401-a13da4868593;110;;86995252;CMD LC F/L;;;11/02/2026 09:34:57;11/02/2026;11/02/2026 10:05:29;;;en attente de livraison;aressoh;aressoh;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
