id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
ed80b1f9-b9c0-41df-98a2-e39ece8728e6;294;;90464730;cmd epicerie;;;09/04/2026 09:38:01;09/04/2026;09/04/2026 10:08:08;;;en attente de livraison;absouanga;absouanga;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b92b13cd-818a-4c8d-a7e6-a97706929899;294;;16139969;cmd cremerie;;;09/04/2026 09:27:36;09/04/2026;09/04/2026 09:36:54;;;en attente de livraison;absouanga;absouanga;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
6aa7be7f-f4fb-4455-b084-5c79320259fc;294;;19202668;cmd cremerie;;;09/04/2026 09:19:33;09/04/2026;09/04/2026 09:28:29;;;en attente de livraison;absouanga;absouanga;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b66e1afb-1b51-4134-877a-ab26c355a08b;294;;33979036;cmd cremerie;;;09/04/2026 09:17:13;09/04/2026;09/04/2026 09:20:42;;;en attente de livraison;absouanga;absouanga;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3756d072-b76c-4c2f-932f-bdb15086815f;294;;21504736;cmd liquide;;;09/04/2026 08:59:57;09/04/2026;09/04/2026 09:18:22;;;en attente de livraison;absouanga;absouanga;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
bc088bb7-6949-4fa8-8b63-c39b0b1052f5;294;;23794775;CMD FRUITS ET LEGUMES;;;09/04/2026 08:17:01;09/04/2026;09/04/2026 09:00:48;;;en attente de livraison;absouanga;absouanga;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
12ea77d2-a82b-407d-b4d5-fc5ae33fff64;294;;36179872;;;;09/04/2026 07:33:13;10/04/2026;09/04/2026 07:43:30;;;en attente de livraison;gkban;gkban;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b5fb91a0-548e-4b92-9ce4-7438711d4577;294;;38449247;CMD LIQUIDE;;;09/04/2026 07:31:07;09/04/2026;09/04/2026 08:17:19;;;en attente de livraison;absouanga;absouanga;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a4de2213-3047-4e2d-ad47-e77ef1d11b95;294;;77071756;CMD SURGELE SUCRE;;;09/04/2026 07:18:33;09/04/2026;09/04/2026 07:32:03;;;en attente de livraison;absouanga;absouanga;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
038d4f4b-ebf3-439d-98ec-fd1346fa5516;294;;66662284;CMD CHARCUTERIE COUPE LC;;;09/04/2026 07:14:25;10/04/2026;09/04/2026 07:33:28;;;en attente de livraison;gkban;gkban;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
