id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
e04e960f-49e0-466e-9f98-589ee243c73e;364;;10256417;CMD FRAIS GENERAUX DU 09/04/26;;;09/04/2026 13:45:57;10/04/2026;09/04/2026 14:02:22;;;en attente de livraison;st.assielou;st.assielou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
7cf3f082-f0e3-434a-b0ee-9db0450d3f7c;364;;33278349;CMD FRAIS DU 9/04/26;;;09/04/2026 13:31:58;10/04/2026;09/04/2026 13:37:11;;;en attente de livraison;st.assielou;st.assielou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
868a08c7-f460-4c18-8f49-9461c10f1c03;364;;33376683;CMD FRAIS DU 09/04/26;;;09/04/2026 09:17:06;10/04/2026;09/04/2026 11:33:32;;;en attente de livraison;st.assielou;st.assielou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
85f8ba38-516f-4990-9cc9-4de7089b3047;364;;14392957;CMD EPCRIE CENTRALE 08/04/26;;;08/04/2026 18:13:30;10/04/2026;09/04/2026 12:26:16;;;en attente de livraison;s.koua;st.assielou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
