id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
a4298c8e-50ae-4f60-b285-38f5223ec0d2;230;;14749321;PATISSERIE CENTRALE;;;22/12/2025 07:42:49;23/12/2025;22/12/2025 07:43:55;;;en attente de livraison;KKONAN;KKONAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
92eddba6-a13c-4b31-be25-819c78cfb391;230;;27918403;PATISSERIE CENTRALE;;;22/12/2025 06:43:17;23/12/2025;22/12/2025 06:44:12;;;en attente de livraison;KKONAN;KKONAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
df2de092-6baa-48d9-ba38-325c8bcc3c02;230;;20280359;DPHE CENTRALE;;;21/12/2025 20:03:07;22/12/2025;21/12/2025 20:05:19;;;en attente de livraison;JSERY;JSERY;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f52607db-4817-4b47-b5d9-1124bf182df2;230;;15321869;EPICERIE CENTRALE;;;21/12/2025 19:22:26;22/12/2025;21/12/2025 19:25:31;;;en attente de livraison;KKOUASSI;KKOUASSI;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
7007725a-542e-4991-8d76-cb4a01550a26;230;;29623078;EPICERIE CENTRALE;;;21/12/2025 19:18:32;22/12/2025;21/12/2025 19:22:17;;;en attente de livraison;KKOUASSI;KKOUASSI;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e76a5f1e-37ff-4c75-afb4-aba3fafcfea1;230;;21417739;DPHE CENTRALE;;;21/12/2025 17:59:23;22/12/2025;21/12/2025 18:03:30;;;en attente de livraison;JSERY;JSERY;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
41b09ef5-8a48-432c-a77d-8e669c1e95e2;230;;97699580;EMBALLAGE TRAITEUR;;;21/12/2025 16:17:34;22/12/2025;21/12/2025 16:27:43;;;en attente de livraison;mmake;mmake;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
d6b863a8-e2a5-4eff-935a-fce0bccbc185;230;;33899175;EPICERUE CENTRALE;;;21/12/2025 16:08:33;22/12/2025;21/12/2025 16:15:13;;;en attente de livraison;AAbdoulaye;AAbdoulaye;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a100253b-dc48-40dd-b11e-ae342c4b1517;230;;33247490;EPICERIE CEBTRALE;;;21/12/2025 15:16:27;22/12/2025;21/12/2025 15:19:53;;;en attente de livraison;AAbdoulaye;AAbdoulaye;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a7432ae7-2afc-4647-8725-0fb9a2a3785c;230;;17373805;BAZAR CENTRALE;;;21/12/2025 09:26:03;22/12/2025;21/12/2025 09:28:38;;;en attente de livraison;eyapo;eyapo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
