id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
398ca88d-eaac-4a2e-ac6f-d6242f5804c7;110;;43053584;CMD lc  bazar du;;;10/02/2026 20:42:08;11/02/2026;10/02/2026 20:43:47;;;en attente de livraison;;kkoffi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4b8664bd-43ec-4926-85c8-8aaae1c72804;110;;14771600;Cmd lc bazar;;;10/02/2026 20:19:55;11/02/2026;10/02/2026 20:40:51;;;en attente de livraison;;kkoffi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
835f962e-f2ff-4f2e-883a-97a6e096eac2;110;;95706191;CMD BAZAR DU 10/02/2026;;;10/02/2026 16:22:36;10/02/2026;10/02/2026 16:31:10;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b363a6f8-dd3f-4774-bc83-3c9efca37b8b;110;;30369981;CMD LC BAZAR DU 10/02/2026;;;10/02/2026 16:15:35;10/02/2026;10/02/2026 16:22:16;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
6c9b5d58-2ff3-47a8-8daa-54944450b342;110;;22513387;cmd bazar LC  du 10/02/2026;;;10/02/2026 15:08:32;10/02/2026;10/02/2026 15:23:48;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
dc3191ce-985f-47d4-b68e-816bef7816d7;110;;29611716;;;;10/02/2026 12:44:17;10/02/2026;10/02/2026 12:47:35;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
6aa5b9cc-290b-4796-b4ed-c5c8e3743358;110;;33646091;CMD LC EPICERIE DU 10/02/2026;;;10/02/2026 12:37:00;10/02/2026;10/02/2026 12:51:54;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
6ace14fa-1bab-4b5e-b090-7e5c822a8aa2;110;;40800969;CMD LC CREMERIE LS;;;10/02/2026 12:31:08;10/02/2026;10/02/2026 12:34:05;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b2ae1715-7693-4343-b426-8ca1e8708f70;110;;14185979;;;;10/02/2026 12:20:40;10/02/2026;10/02/2026 12:25:12;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4d59a387-eaf0-4705-adcc-9f04ab7c5671;110;;45459876;cmd lc 10/02/2026;;;10/02/2026 12:15:27;10/02/2026;10/02/2026 12:49:00;;;en attente de livraison;aressoh;aressoh;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
