id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
c33ff290-7156-4817-a83c-619bc4b8dfd3;110;;97483265;CMD LD EPICERIE 12/02/2026;;;12/02/2026 13:18:49;12/02/2026;12/02/2026 13:21:56;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1941317b-b2d6-4289-aa3e-917827133949;110;;17784190;CMD LC EPICERIE 12/02/2026;;;12/02/2026 12:45:35;12/02/2026;12/02/2026 12:51:27;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1aedc86c-2923-48e8-89b2-e9523a60f90e;110;;29742225;cmd lc 12/02/2026;;;12/02/2026 11:55:15;12/02/2026;12/02/2026 12:18:41;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8a7aad52-e8be-490d-9ebb-16baba1058a2;110;;10191939;;;;12/02/2026 11:44:25;12/02/2026;12/02/2026 11:49:29;;;en attente de livraison;aressoh;aressoh;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
72373be0-8b07-47b2-ab57-85343c8f4721;110;;18457872;CMD LC F/L;;;12/02/2026 11:43:38;12/02/2026;12/02/2026 11:46:43;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
0c56f1c3-5e96-4c9e-a216-5cd3b6361f69;110;;22227291;CMD LC DPH;;;12/02/2026 11:29:06;12/02/2026;12/02/2026 11:49:01;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
7f16fb9a-52a1-4956-9432-b48ea250283f;110;;30279738;CMD LC F/L;;;12/02/2026 11:22:47;12/02/2026;12/02/2026 11:43:15;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c9a57bac-9c19-4ca9-8892-09c441e2e8bf;110;;13635762;;;;12/02/2026 11:07:55;12/02/2026;12/02/2026 11:24:33;;;en attente de livraison;aressoh;aressoh;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
0e002605-8654-41f8-935e-6f17fe1af076;110;;31890292;CMD LC FGX DU 12/02/2026;;;12/02/2026 11:05:24;12/02/2026;12/02/2026 11:07:39;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e0543a11-ab7c-4347-bd31-30444d78ac20;110;;35523897;CMD LC EPICERIE;;;12/02/2026 11:04:49;12/02/2026;12/02/2026 11:19:17;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
