id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
84f095c4-b633-4609-80bb-b92d15f10e3b;230;;84062740;LIQUIDE CENTRALE;;;05/01/2026 07:32:22;06/01/2026;05/01/2026 08:38:52;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e1ac3f6a-3826-4bcf-86b7-f3ec03c7fd32;230;;20671998;LIQUIDE CENTRALE;;;05/01/2026 07:12:20;06/01/2026;05/01/2026 07:32:48;;;en attente de livraison;PKOBENAN;PKOBENAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
bfaf2dbb-a429-4859-be37-d0f21fd00419;230;;31695257;EPICERIE CENTRALE;;;04/01/2026 19:23:44;05/01/2026;04/01/2026 19:43:23;;;en attente de livraison;KKOUASSI;KKOUASSI;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2c868aaa-3800-4aed-be7a-e7770219da44;230;;20292822;BAZAR CENTRALE;;;04/01/2026 19:19:15;05/01/2026;04/01/2026 19:25:06;;;en attente de livraison;ADIABATE;ADIABATE;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
6643fdc4-f872-4d8b-9d6d-b9c65f4ca0de;230;;29945786;EPICERIE CENTRALE;;;04/01/2026 19:15:05;05/01/2026;04/01/2026 19:18:08;;;en attente de livraison;KKOSSONOU;KKOSSONOU;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
feb239f8-e5a1-4ef6-8639-f5f8d5700ac0;230;;17346265;DPHE CENTRALE;;;04/01/2026 17:41:05;05/01/2026;04/01/2026 17:51:08;;;en attente de livraison;GKOUAKOU;GKOUAKOU;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
7c038ebb-77ec-4caa-8ae4-288f4733b39b;230;;22502681;DPHE CENTRALE;;;04/01/2026 17:20:28;05/01/2026;04/01/2026 17:30:38;;;en attente de livraison;GKOUAKOU;GKOUAKOU;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1253f420-135b-41e4-a6a2-f9d07b999623;230;;30413442;EPICERIE CENTRALE;;;04/01/2026 16:59:52;05/01/2026;04/01/2026 17:09:43;;;en attente de livraison;KKOUASSI;KKOUASSI;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
