NIVEAU DE RUPTURE;INDICATEUR FIN DE PAGE;NCID;NOMMAGASIN NOMMAG ASIN;NCDE;QCDUID TOTAL;DCDE;DCRE;TYFC;TYCM
1;;110;SUPER U VALLON;87400028;2913.0;260413;260413;G;AST
1;;110;SUPER U VALLON;21758271;312.0;260413;260413;G;AST
1;;110;SUPER U VALLON;31393474;20.0;260413;260413;G;AST
1;;110;SUPER U VALLON;25545470;17519.0;260413;260413;G;AST
1;;110;SUPER U VALLON;15692964;253.0;260413;260413;G;AST
1;;110;SUPER U VALLON;43826329;956.0;260413;260413;G;AST
1;;110;SUPER U VALLON;20513583;180.0;260413;260413;P;AST
1;;110;SUPER U VALLON;67273749;2412.0;260413;260413;G;AST
1;;230;CASINO PRIMA;28676040;1277.0;260413;260413;G;AST
1;;230;CASINO PRIMA;20723658;272.0;260413;260413;G;AST
1;;230;CASINO PRIMA;75509756;286.0;260413;260413;G;AST
1;;230;CASINO PRIMA;15154011;46.0;260413;260413;G;AST
1;;230;CASINO PRIMA;17801406;1618.0;260413;260413;G;AST
1;;230;CASINO PRIMA;22815542;1493.0;260413;260413;G;AST
1;;230;CASINO PRIMA;30537599;1854.0;260413;260413;G;AST
1;;230;CASINO PRIMA;19496812;420.0;260413;260413;G;AST
1;;230;CASINO PRIMA;18636460;13560.0;260413;260413;G;AST
1;;230;CASINO PRIMA;20696001;434.0;260413;260413;G;AST
1;;230;CASINO PRIMA;65168056;240.0;260413;260413;G;AST
1;;230;CASINO PRIMA;55797409;60.0;260413;260413;G;AST
1;;230;CASINO PRIMA;30371566;432.0;260413;260413;G;AST
1;;230;CASINO PRIMA;29765883;5401.0;260413;260413;G;AST
1;;230;CASINO PRIMA;27971552;72.0;260413;260413;G;AST
1;;230;CASINO PRIMA;73519788;120.0;260413;260413;G;AST
1;;230;CASINO PRIMA;21891945;2112.0;260413;260413;G;AST
1;;230;CASINO PRIMA;95311610;66.0;260413;260413;G;AST
1;;230;CASINO PRIMA;10784044;6.0;260413;260413;P;AST
1;;230;CASINO PRIMA;22659788;204.0;260413;260413;G;AST
1;;230;CASINO PRIMA;14710978;81.0;260413;260413;G;AST
1;;230;CASINO PRIMA;11621284;752.0;260413;260413;G;AST
1;;230;CASINO PRIMA;11085379;60.0;260413;260413;P;AST
1;;230;CASINO PRIMA;29876591;20.0;260413;260413;P;AST
1;;230;CASINO PRIMA;68045714;30.0;260413;260413;P;AST
1;;230;CASINO PRIMA;30271780;48.0;260413;260413;P;AST
1;;230;CASINO PRIMA;26681695;15.0;260413;260413;G;AST
1;;230;CASINO PRIMA;92540525;18.0;260413;260413;P;AST
1;;230;CASINO PRIMA;22740462;12.0;260413;260413;G;AST
1;;230;CASINO PRIMA;22942666;129.0;260413;260413;G;AST
1;;230;CASINO PRIMA;14812284;164.0;260413;260413;G;AST
1;;230;CASINO PRIMA;27137939;4500.0;260413;260414;G;AST
1;;230;CASINO PRIMA;61234128;273.0;260413;260414;G;AST
1;;230;CASINO PRIMA;96735010;60.0;260413;260414;P;AST
1;;230;CASINO PRIMA;80532519;18.0;260413;260414;G;AST
1;;230;CASINO PRIMA;36041225;6.0;260413;260414;G;AST
1;;230;CASINO PRIMA;11931425;6.0;260413;260414;G;AST
1;;292;MANDARINE KOUMASSI;30004180;2898.0;260413;260413;G;AST
1;;292;MANDARINE KOUMASSI;96515003;1298.0;260413;260413;G;AST
1;;292;MANDARINE KOUMASSI;19169837;2206.0;260413;260413;G;AST
1;;292;MANDARINE KOUMASSI;70104868;81.0;260413;260413;G;AST
1;;292;MANDARINE KOUMASSI;21316243;275.0;260413;260413;G;AST
1;;292;MANDARINE KOUMASSI;92306756;3067.4;260413;260414;G;AST
1;;294;MANDARINE RIVIERA 4;32741227;178.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;29256452;968.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;58807326;1403.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;20177166;522.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;19962990;475.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;28031167;2561.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;21442738;1762.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;32271733;400.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;99640660;2456.08;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;13446061;225.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;19507533;1196.0;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;68181751;65.952;260413;260413;G;AST
1;;294;MANDARINE RIVIERA 4;46034583;30.0;260413;260413;G;AST
1;;415;CIV U M'BADON (P);25668308;7528.0;260413;260414;G;AST
1;;415;CIV U M'BADON (P);32822797;467.562;260413;260414;G;AST
1;;415;CIV U M'BADON (P);24321898;5712.0;260413;260414;G;AST
1;;416;CIV U LATRILLE;96321730;40.0;260413;260413;G;AST
1;;416;CIV U LATRILLE;17304365;964.924;260413;260414;G;AST
1;;416;CIV U LATRILLE;15154412;136.0;260413;260414;G;AST
1;;416;CIV U LATRILLE;77980168;270.0;260413;260414;G;AST
1;;416;CIV U LATRILLE;29616765;2316.0;260413;260414;G;AST
1;;416;CIV U LATRILLE;15579293;492.0;260413;260414;G;AST
1;;110;SUPER U VALLON;33375503;328.0;260414;260414;G;AST
1;;110;SUPER U VALLON;28924577;4000.0;260414;260414;G;AST
1;;110;SUPER U VALLON;27767386;96.0;260414;260414;G;AST
1;;110;SUPER U VALLON;26417169;60.0;260414;260414;G;AST
1;;110;SUPER U VALLON;22338174;150.0;260414;260414;G;AST
1;;110;SUPER U VALLON;15943740;530.0;260414;260414;G;AST
1;;110;SUPER U VALLON;21123071;6744.0;260414;260414;G;AST
1;;110;SUPER U VALLON;21174999;946.0;260414;260414;G;AST
1;;110;SUPER U VALLON;29489983;221.0;260414;260414;G;AST
1;;110;SUPER U VALLON;13112338;4509.0;260414;260414;G;AST
1;;110;SUPER U VALLON;21364450;3116.0;260414;260414;G;AST
1;;110;SUPER U VALLON;66708476;16384.0;260414;260414;G;AST
1;;110;SUPER U VALLON;42363108;200.0;260414;260414;G;AST
1;;110;SUPER U VALLON;27736996;2962.0;260414;260414;G;AST
1;;110;SUPER U VALLON;16070159;64.0;260414;260414;G;AST
1;;110;SUPER U VALLON;16103921;1725.0;260414;260414;G;AST
1;;110;SUPER U VALLON;16274980;572.0;260414;260414;G;AST
1;;110;SUPER U VALLON;18677260;154.0;260414;260414;G;AST
1;;110;SUPER U VALLON;33742509;600.0;260414;260414;G;AST
1;;230;CASINO PRIMA;29277092;4000.0;260414;260414;G;AST
1;;230;CASINO PRIMA;54567433;58.0;260414;260414;G;AST
1;;230;CASINO PRIMA;12744977;814.0;260414;260414;G;AST
1;;230;CASINO PRIMA;33455271;130.0;260414;260414;G;AST
1;;230;CASINO PRIMA;13221809;2400.0;260414;260414;G;AST
1;;230;CASINO PRIMA;23084470;1571.0;260414;260414;G;AST
1;;230;CASINO PRIMA;22685674;124.0;260414;260414;G;AST
1;;230;CASINO PRIMA;12200484;1977.0;260414;260414;G;AST
1;;230;CASINO PRIMA;30437941;1021.0;260414;260414;G;AST
1;;230;CASINO PRIMA;30217696;6020.0;260414;260414;G;AST
1;;230;CASINO PRIMA;87412331;1642.0;260414;260414;G;AST
1;;230;CASINO PRIMA;27149710;222.0;260414;260414;G;AST
1;;230;CASINO PRIMA;29070613;12.0;260414;260414;P;AST
1;;230;CASINO PRIMA;18654517;6.0;260414;260414;P;AST
1;;230;CASINO PRIMA;54056672;24.0;260414;260414;G;AST
1;;230;CASINO PRIMA;24256585;6.0;260414;260414;G;AST
1;;230;CASINO PRIMA;32535346;12.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;23774499;60.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;29772302;2752.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;17305498;222.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;30287813;2236.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;33010503;4845.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;23298480;819.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;15222732;12373.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;26711930;1457.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;18159749;301.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;31140783;708.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;77891258;539.8;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;32851556;1579.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;15355856;1312.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;16153564;1070.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;33488387;218.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;30012189;935.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;26721182;132.0;260414;260414;G;AST
1;;292;MANDARINE KOUMASSI;59321183;162.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;69767680;1075.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;87202330;122.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;52476824;484.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;18108247;2984.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;56588412;1196.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;15865333;193.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;17357427;2437.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;20672501;434.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;15356269;5009.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;88557666;250.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;27668688;686.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;48455543;180.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;33636264;255.6;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;92197215;128.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;78151151;734.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;12236558;352.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;50096665;43.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;87821465;585.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;32985897;3270.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;82864331;500.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;30486842;149.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;33325137;827.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;30222749;793.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;12891330;11910.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;11455101;365.0;260414;260414;G;AST
1;;294;MANDARINE RIVIERA 4;21464537;480.0;260414;260414;G;AST
1;;364;CIV KOUMASSI 7 DEC. (P);17456399;1055.0;260414;260414;G;AST
1;;364;CIV KOUMASSI 7 DEC. (P);33058878;20.0;260414;260414;G;AST
1;;364;CIV KOUMASSI 7 DEC. (P);64791940;90.0;260414;260414;G;AST
1;;364;CIV KOUMASSI 7 DEC. (P);12048523;6102.0;260414;260414;G;AST
1;;364;CIV KOUMASSI 7 DEC. (P);90032815;15.0;260414;260414;G;AST
1;;364;CIV KOUMASSI 7 DEC. (P);15065323;251.04;260414;260414;G;AST
1;;364;CIV KOUMASSI 7 DEC. (P);11264228;34.0;260414;260414;G;AST
1;;415;CIV U M'BADON (P);29532505;472.0;260414;260414;G;AST
1;;415;CIV U M'BADON (P);27142459;1238.44;260414;260414;G;AST
1;;415;CIV U M'BADON (P);15336057;96.0;260414;260414;G;AST
1;;415;CIV U M'BADON (P);45667481;1386.248;260414;260414;G;AST
1;;415;CIV U M'BADON (P);16963254;2493.0;260414;260414;G;AST
1;;415;CIV U M'BADON (P);14386935;36.0;260414;260414;G;AST
1;;416;CIV U LATRILLE;33494674;6.0;260414;260414;P;AST
1;;416;CIV U LATRILLE;30954841;150.0;260414;260414;P;AST
1;;416;CIV U LATRILLE;30518951;6.0;260414;260414;P;AST
1;;416;CIV U LATRILLE;25900495;6336.0;260414;260414;G;AST
1;;416;CIV U LATRILLE;10733769;180.0;260414;260414;G;AST
