NIVEAU DE RUPTURE;INDICATEUR FIN DE PAGE;NCID;NOMMAGASIN NOMMAG ASIN;NCDE;QCDUID TOTAL;DCDE;DCRE;TYFC;TYCM
1;;230;CASINO PRIMA;18425354;24.0;260402;260403;G;AST
1;;230;CASINO PRIMA;14084311;1.0;260402;260403;G;AST
1;;230;CASINO PRIMA;93578416;54.0;260402;260403;G;AST
1;;230;CASINO PRIMA;14446296;12.0;260402;260403;G;AST
1;;110;SUPER U VALLON;20078624;48036.0;260403;260403;G;AST
1;;110;SUPER U VALLON;19736878;6000.0;260403;260403;G;AST
1;;110;SUPER U VALLON;16010404;1832.0;260403;260403;G;AST
1;;110;SUPER U VALLON;71246757;836.0;260403;260403;G;AST
1;;110;SUPER U VALLON;12785575;387.0;260403;260403;G;AST
1;;110;SUPER U VALLON;27823860;1103.0;260403;260403;G;AST
1;;110;SUPER U VALLON;19310253;1386.0;260403;260403;G;AST
1;;110;SUPER U VALLON;10946499;2702.0;260403;260403;G;AST
1;;110;SUPER U VALLON;23418402;396.0;260403;260403;G;AST
1;;110;SUPER U VALLON;18526579;10350.0;260403;260403;G;AST
1;;110;SUPER U VALLON;25362928;360.0;260403;260403;G;AST
1;;110;SUPER U VALLON;29038821;90.0;260403;260403;G;AST
1;;110;SUPER U VALLON;19521486;989.0;260403;260403;G;AST
1;;110;SUPER U VALLON;92187128;1909.0;260403;260403;G;AST
1;;110;SUPER U VALLON;19480129;1659.0;260403;260403;G;AST
1;;110;SUPER U VALLON;26148303;1459.0;260403;260403;G;AST
1;;110;SUPER U VALLON;52300982;1896.0;260403;260403;G;AST
1;;110;SUPER U VALLON;25661910;6.0;260403;260403;G;AST
1;;110;SUPER U VALLON;21491852;472.0;260403;260403;G;AST
1;;110;SUPER U VALLON;10726140;3925.0;260403;260403;G;AST
1;;230;CASINO PRIMA;10244615;4000.0;260403;260403;G;AST
1;;230;CASINO PRIMA;26768627;1.0;260403;260403;G;AST
1;;230;CASINO PRIMA;10412542;701.0;260403;260403;G;AST
1;;230;CASINO PRIMA;94450989;120.0;260403;260403;G;AST
1;;230;CASINO PRIMA;27886698;18.0;260403;260403;P;AST
1;;230;CASINO PRIMA;22518369;416.0;260403;260403;G;AST
1;;230;CASINO PRIMA;23523012;2335.0;260403;260403;G;AST
1;;230;CASINO PRIMA;22802990;12.0;260403;260403;P;AST
1;;230;CASINO PRIMA;22944237;219.0;260403;260403;G;AST
1;;230;CASINO PRIMA;50701546;126.0;260403;260403;G;AST
1;;230;CASINO PRIMA;24875841;9.0;260403;260403;P;AST
1;;230;CASINO PRIMA;38508565;1180.0;260403;260403;G;AST
1;;230;CASINO PRIMA;28264443;96.0;260403;260403;G;AST
1;;230;CASINO PRIMA;91260150;452.0;260403;260404;G;AST
1;;230;CASINO PRIMA;74435879;678.0;260403;260404;G;AST
1;;230;CASINO PRIMA;12481831;1668.0;260403;260404;G;AST
1;;292;MANDARINE KOUMASSI;48005503;700.0;260403;260403;G;AST
1;;292;MANDARINE KOUMASSI;33293204;2092.0;260403;260403;G;AST
1;;292;MANDARINE KOUMASSI;39697468;867.0;260403;260403;G;AST
1;;292;MANDARINE KOUMASSI;63688348;747.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;23884401;445.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;22003935;20.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;84137590;52.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;58435375;2239.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;43425782;765.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;14092838;664.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;17166316;1920.0;260403;260403;P;AST
1;;294;MANDARINE RIVIERA 4;31837743;80.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;25153715;424.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;10049551;290.0;260403;260403;G;AST
1;;294;MANDARINE RIVIERA 4;32087499;64.0;260403;260403;G;AST
1;;364;CIV KOUMASSI 7 DEC. (P);23542772;806.0;260403;260403;G;AST
1;;416;CIV U LATRILLE;28772316;2.0;260403;260403;G;AST
1;;416;CIV U LATRILLE;18442389;227.0;260403;260404;G;AST
1;;416;CIV U LATRILLE;23259242;58.0;260403;260404;G;AST
1;;416;CIV U LATRILLE;21844004;512.0;260403;260404;G;AST
1;;416;CIV U LATRILLE;39448304;641.0;260403;260404;G;AST
1;;110;SUPER U VALLON;78629001;138.0;260404;260404;G;AST
1;;110;SUPER U VALLON;36182242;6.0;260404;260404;G;AST
1;;110;SUPER U VALLON;86154844;1912.0;260404;260404;G;AST
1;;110;SUPER U VALLON;50234696;2771.0;260404;260404;G;AST
1;;110;SUPER U VALLON;20944475;2128.0;260404;260404;G;AST
1;;110;SUPER U VALLON;20846082;427.0;260404;260404;G;AST
1;;110;SUPER U VALLON;16273705;393.0;260404;260404;G;AST
1;;110;SUPER U VALLON;22408938;12510.0;260404;260404;G;AST
1;;110;SUPER U VALLON;21378186;52.0;260404;260404;G;AST
1;;110;SUPER U VALLON;90407174;180.0;260404;260404;G;AST
1;;110;SUPER U VALLON;22572513;584.0;260404;260404;G;AST
1;;110;SUPER U VALLON;98623943;38.0;260404;260404;G;AST
1;;110;SUPER U VALLON;80771940;1180.0;260404;260404;G;AST
1;;230;CASINO PRIMA;35124531;4025.0;260404;260404;G;AST
1;;230;CASINO PRIMA;68568367;1587.0;260404;260404;G;AST
