NIVEAU DE RUPTURE;INDICATEUR FIN DE PAGE;NCID;NOMMAGASIN NOMMAG ASIN;NCDE;QCDUID TOTAL;DCDE;DCRE;TYFC;TYCM
1;;035;HYPER HAYAT;333524;278.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333523;1792.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333522;263.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333521;46.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333520;10.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333529;1258.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333528;1968.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333531;5600.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333530;178.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333533;200.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333532;3600.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333534;1280.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333536;48.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333535;32.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333537;2004.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333538;387.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333540;250.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333541;2607.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333543;104.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333544;144.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333547;70.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333546;1728.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333545;3191.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333549;34.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333548;103.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333551;92.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333550;78.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333552;741.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333556;1128.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333555;610.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333554;24.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333553;912.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333557;124.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333559;228.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333558;1301.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333561;20.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333560;868.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333563;429.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333562;586.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333567;10816.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333569;583.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333572;522.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333571;180.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333573;2400.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333574;200.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333576;40.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333577;11560.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333582;72.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333585;12.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333587;6.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333588;96.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333590;120.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333593;900.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333594;420.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333595;24.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333596;84.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333598;160.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333599;5000.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333600;136.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333601;350.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333602;1235.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333605;36.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333604;3203.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333603;6351.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333607;1572.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333606;160.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333611;25.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333610;25.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333609;120.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333608;216.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333614;240.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333613;584.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333612;701.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333615;4100.0;260403;260403;P;GPV
1;;035;HYPER HAYAT;333616;128.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333621;1520.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333622;12.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333626;2440.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333628;12.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333629;905.0;260403;260403;G;GPV
1;;035;HYPER HAYAT;333633;150.0;260403;260404;G;GPV
1;;035;HYPER HAYAT;333632;531.0;260403;260404;G;GPV
1;;035;HYPER HAYAT;333630;225.0;260403;260404;G;GPV
1;;080;MANDARINE MARCORY;120370;5342.0;260403;260403;G;GPV
1;;080;MANDARINE MARCORY;120379;53.0;260403;260403;P;GPV
1;;080;MANDARINE MARCORY;120378;154.0;260403;260403;G;GPV
1;;080;MANDARINE MARCORY;120377;2133.0;260403;260403;G;GPV
1;;080;MANDARINE MARCORY;120380;822.0;260403;260403;P;GPV
1;;080;MANDARINE MARCORY;120382;2512.0;260403;260403;P;GPV
1;;080;MANDARINE MARCORY;120383;1379.0;260403;260403;G;GPV
1;;080;MANDARINE MARCORY;120386;754.0;260403;260404;G;GPV
1;;080;MANDARINE MARCORY;120385;1107.0;260403;260404;G;GPV
1;;080;MANDARINE MARCORY;120381;4004.0;260403;260404;P;GPV
1;;100;CASINO 2 PLATEAUX;271408;1928.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271413;526.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271414;7.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271416;14.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271415;2593.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271420;7771.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271422;1453.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271421;41602.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271423;131.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271430;362.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271429;740.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271424;3495.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271419;1013.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271435;1400.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271436;2642.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271437;1175.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271441;2482.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271442;166.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271444;18.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271443;653.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271446;540.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271445;1924.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271449;294.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271450;1910.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271452;2625.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271451;7536.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271454;2749.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271453;25.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271458;309.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271457;420.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271456;200.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271459;669.0;260403;260403;P;GPV
1;;100;CASINO 2 PLATEAUX;271460;147.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271462;82.0;260403;260403;G;GPV
1;;100;CASINO 2 PLATEAUX;271483;3864.0;260403;260404;P;GPV
1;;100;CASINO 2 PLATEAUX;271465;225.0;260403;260404;G;GPV
1;;120;MANDARINE GOLF;203661;1257.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203663;28.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203662;716.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203665;2076.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203664;14993.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203667;480.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203666;4834.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203668;2858.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203669;1182.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203671;3332.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203670;5692.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203673;2629.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203672;378.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203675;5316.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203674;726.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203678;260.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203681;84.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203680;641.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203679;5527.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203684;639.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203683;569.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203682;1624.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203686;164.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203685;168.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203688;59.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203687;150.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203690;463.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203689;306.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203691;80.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203693;5461.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203695;1400.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203700;864.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203701;3144.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203705;1160.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203708;782.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203707;120.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203706;146.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203710;395.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203712;261.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203711;620.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203714;161.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203716;750.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203715;1484.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203717;14616.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203718;36.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203719;537.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203720;1242.0;260403;260403;P;GPV
1;;120;MANDARINE GOLF;203723;310.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203724;30.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203725;40.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203726;60.0;260403;260403;G;GPV
1;;120;MANDARINE GOLF;203743;400.0;260403;260404;G;GPV
1;;201;OENOPHILE ZINO PLATEAU;261037;1785.0;260403;260404;G;GPV
1;;203;OENOPHILE ZONE 3;261031;60.0;260403;260403;G;GPV
1;;203;OENOPHILE ZONE 3;261030;256.0;260403;260403;G;GPV
1;;203;OENOPHILE ZONE 3;261029;1350.0;260403;260403;G;GPV
1;;203;OENOPHILE ZONE 3;261036;6368.0;260403;260403;G;GPV
1;;212;OENOPHILE 2 PLATEAUX;261034;36.0;260403;260403;G;GPV
1;;216;OENOPHILE CAP NORD;261033;744.0;260403;260403;G;GPV
1;;220;SUPER U PLATEAU;195895;510.0;260403;260403;G;GPV
1;;220;SUPER U PLATEAU;195897;25448.0;260403;260403;G;GPV
1;;220;SUPER U PLATEAU;195903;249.0;260403;260403;G;GPV
1;;220;SUPER U PLATEAU;195910;1620.0;260403;260403;G;GPV
1;;220;SUPER U PLATEAU;195928;3890.0;260403;260403;G;GPV
1;;220;SUPER U PLATEAU;195934;3552.0;260403;260403;G;GPV
1;;220;SUPER U PLATEAU;195938;1747.0;260403;260404;G;GPV
1;;220;SUPER U PLATEAU;195937;735.0;260403;260406;G;GPV
1;;220;SUPER U PLATEAU;195930;4627.0;260403;260406;P;GPV
1;;220;SUPER U PLATEAU;195929;2210.0;260403;260406;P;GPV
1;;220;SUPER U PLATEAU;195926;8532.0;260403;260406;G;GPV
1;;220;SUPER U PLATEAU;195924;11087.0;260403;260406;G;GPV
1;;220;SUPER U PLATEAU;195923;1250.0;260403;260406;G;GPV
1;;220;SUPER U PLATEAU;195922;5810.0;260403;260406;P;GPV
1;;220;SUPER U PLATEAU;195920;5893.0;260403;260406;G;GPV
1;;220;SUPER U PLATEAU;195918;7428.0;260403;260406;G;GPV
1;;220;SUPER U PLATEAU;195908;1926.0;260403;260406;G;GPV
1;;220;SUPER U PLATEAU;195907;164.0;260403;260406;G;GPV
1;;229;CASH PORT BP Z4;790;59298.0;260403;260403;G;GPV
1;;229;CASH PORT BP Z4;791;8711.0;260403;260403;G;GPV
1;;229;CASH PORT BP Z4;792;1682.0;260403;260403;G;GPV
1;;229;CASH PORT BP Z4;793;12234.0;260403;260403;G;GPV
1;;229;CASH PORT BP Z4;794;3198.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201713;7456.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201716;5747.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201715;1758.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201718;28.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201717;1260.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201720;5516.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201719;669.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201721;853.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201726;3902.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201724;1129.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201723;665.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201727;220.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201728;1562.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201730;2814.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201731;471.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201732;2791.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201733;3938.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201736;2310.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201734;1614.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201739;382.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201737;3606.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201740;2043.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201741;2857.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201742;9643.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201744;3980.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201743;3320.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201745;15338.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201748;2539.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201747;7793.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201751;2659.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201750;1081.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201755;1203.0;260403;260403;G;GPV
1;;235;SUPER U DJIBI;201756;1028.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201757;1472.0;260403;260403;P;GPV
1;;235;SUPER U DJIBI;201796;3923.0;260403;260404;G;GPV
1;;235;SUPER U DJIBI;201791;441.0;260403;260404;P;GPV
1;;235;SUPER U DJIBI;201790;3610.0;260403;260404;G;GPV
1;;235;SUPER U DJIBI;201786;249.0;260403;260404;G;GPV
1;;235;SUPER U DJIBI;201785;4633.0;260403;260404;G;GPV
1;;235;SUPER U DJIBI;201782;1302.0;260403;260404;G;GPV
1;;235;SUPER U DJIBI;201781;518.0;260403;260404;P;GPV
1;;235;SUPER U DJIBI;201780;14264.0;260403;260404;G;GPV
1;;250;GIFI ZONE 4;11417;3653.0;260403;260403;G;GPV
1;;250;GIFI ZONE 4;11418;18393.0;260403;260403;P;GPV
1;;250;GIFI ZONE 4;11419;20597.0;260403;260404;P;GPV
1;;261;MONOP' COCODY AMBASSADE;37389;3655.0;260403;260403;G;GPV
1;;261;MONOP' COCODY AMBASSADE;37391;1654.0;260403;260403;P;GPV
1;;261;MONOP' COCODY AMBASSADE;37390;4246.0;260403;260403;G;GPV
1;;261;MONOP' COCODY AMBASSADE;37392;2650.0;260403;260403;P;GPV
1;;261;MONOP' COCODY AMBASSADE;37393;3807.0;260403;260403;G;GPV
1;;261;MONOP' COCODY AMBASSADE;37394;1146.0;260403;260403;G;GPV
1;;261;MONOP' COCODY AMBASSADE;37395;12624.0;260403;260403;G;GPV
1;;261;MONOP' COCODY AMBASSADE;37397;4588.0;260403;260403;P;GPV
1;;261;MONOP' COCODY AMBASSADE;37396;232.0;260403;260403;P;GPV
1;;261;MONOP' COCODY AMBASSADE;37398;3480.0;260403;260403;P;GPV
1;;281;MANDARINE ANGRE;37433;114.0;260403;260403;G;GPV
1;;281;MANDARINE ANGRE;37432;3597.0;260403;260403;G;GPV
1;;281;MANDARINE ANGRE;37441;2533.0;260403;260403;G;GPV
1;;281;MANDARINE ANGRE;37440;214.0;260403;260403;G;GPV
1;;281;MANDARINE ANGRE;37442;4052.0;260403;260403;G;GPV
1;;281;MANDARINE ANGRE;37444;1003.0;260403;260403;P;GPV
1;;281;MANDARINE ANGRE;37443;1618.0;260403;260403;P;GPV
1;;281;MANDARINE ANGRE;37450;3090.0;260403;260403;G;GPV
1;;281;MANDARINE ANGRE;37452;10811.0;260403;260403;P;GPV
1;;281;MANDARINE ANGRE;37451;4919.0;260403;260403;G;GPV
1;;281;MANDARINE ANGRE;37453;764.0;260403;260403;G;GPV
1;;290;MANDARINE BIETRY;157766;7128.0;260403;260403;G;GPV
1;;290;MANDARINE BIETRY;157768;12076.0;260403;260403;P;GPV
1;;290;MANDARINE BIETRY;157767;11803.0;260403;260403;G;GPV
1;;290;MANDARINE BIETRY;157770;1918.0;260403;260403;G;GPV
1;;290;MANDARINE BIETRY;157771;727.0;260403;260403;G;GPV
1;;290;MANDARINE BIETRY;157774;11800.0;260403;260403;G;GPV
1;;290;MANDARINE BIETRY;157775;821.0;260403;260403;P;GPV
1;;290;MANDARINE BIETRY;157778;7964.0;260403;260403;P;GPV
1;;290;MANDARINE BIETRY;157776;906.0;260403;260403;P;GPV
1;;290;MANDARINE BIETRY;157781;1433.0;260403;260403;G;GPV
1;;290;MANDARINE BIETRY;157784;817.0;260403;260403;P;GPV
1;;290;MANDARINE BIETRY;157785;2042.0;260403;260403;G;GPV
1;;290;MANDARINE BIETRY;157815;1683.0;260403;260404;G;GPV
1;;290;MANDARINE BIETRY;157812;1673.0;260403;260404;G;GPV
1;;291;MANDARINE DANGA;129489;5903.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129491;3278.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129490;762.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129492;1445.0;260403;260403;P;GPV
1;;291;MANDARINE DANGA;129493;5567.0;260403;260403;P;GPV
1;;291;MANDARINE DANGA;129494;9356.0;260403;260403;P;GPV
1;;291;MANDARINE DANGA;129495;12236.0;260403;260403;P;GPV
1;;291;MANDARINE DANGA;129496;6169.0;260403;260403;P;GPV
1;;291;MANDARINE DANGA;129497;10764.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129498;3436.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129499;7281.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129500;10586.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129501;3080.0;260403;260403;P;GPV
1;;291;MANDARINE DANGA;129502;3564.0;260403;260403;P;GPV
1;;291;MANDARINE DANGA;129503;3163.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129504;6019.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129505;847.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129506;1541.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129512;7121.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129511;1012.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129513;3247.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129514;2657.0;260403;260403;G;GPV
1;;291;MANDARINE DANGA;129540;588.0;260403;260404;G;GPV
1;;291;MANDARINE DANGA;129539;1484.0;260403;260404;G;GPV
1;;291;MANDARINE DANGA;129538;583.0;260403;260404;G;GPV
1;;291;MANDARINE DANGA;129537;1851.0;260403;260404;P;GPV
1;;291;MANDARINE DANGA;129515;1635.0;260403;260404;G;GPV
1;;293;MANDARINE AMBASSADE;66477;4349.0;260403;260403;G;GPV
1;;293;MANDARINE AMBASSADE;66478;1759.0;260403;260403;P;GPV
1;;293;MANDARINE AMBASSADE;66499;825.0;260403;260403;G;GPV
1;;293;MANDARINE AMBASSADE;66500;8777.0;260403;260403;P;GPV
1;;293;MANDARINE AMBASSADE;66501;8834.0;260403;260403;G;GPV
1;;293;MANDARINE AMBASSADE;66502;2800.0;260403;260403;G;GPV
1;;293;MANDARINE AMBASSADE;66503;2449.0;260403;260403;G;GPV
1;;293;MANDARINE AMBASSADE;66504;715.0;260403;260403;G;GPV
1;;293;MANDARINE AMBASSADE;66506;296.0;260403;260403;G;GPV
1;;293;MANDARINE AMBASSADE;66505;3235.0;260403;260403;G;GPV
1;;293;MANDARINE AMBASSADE;66507;2750.0;260403;260403;G;GPV
1;;293;MANDARINE AMBASSADE;66520;2052.0;260403;260404;G;GPV
1;;293;MANDARINE AMBASSADE;66519;1548.0;260403;260404;G;GPV
1;;293;MANDARINE AMBASSADE;66518;2196.0;260403;260404;G;GPV
1;;293;MANDARINE AMBASSADE;66517;1000.0;260403;260404;G;GPV
1;;293;MANDARINE AMBASSADE;66516;1434.0;260403;260404;P;GPV
1;;293;MANDARINE AMBASSADE;66515;5935.0;260403;260404;P;GPV
1;;293;MANDARINE AMBASSADE;66514;1721.0;260403;260404;P;GPV
1;;293;MANDARINE AMBASSADE;66513;2023.0;260403;260404;G;GPV
1;;293;MANDARINE AMBASSADE;66512;3432.0;260403;260404;G;GPV
1;;293;MANDARINE AMBASSADE;66511;2564.0;260403;260404;G;GPV
