NIVEAU DE RUPTURE;INDICATEUR FIN DE PAGE;NCID;NOMMAGASIN NOMMAG ASIN;NCDE;QCDUID TOTAL;DCDE;DCRE;TYFC;TYCM
1;;306;S2P SOCOCE YAMOUSSOKRO;47689;6304.0;260404;260406;P;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47688;588.0;260404;260406;P;GPV
1;;310;S2P ECOMARCHE SAN PEDRO;40324;426.0;260404;260406;G;GPV
1;;310;S2P ECOMARCHE SAN PEDRO;40323;1449.0;260404;260406;G;GPV
1;;310;S2P ECOMARCHE SAN PEDRO;40321;232.0;260404;260406;G;GPV
1;;310;S2P ECOMARCHE SAN PEDRO;40317;399.0;260404;260406;P;GPV
1;;310;S2P ECOMARCHE SAN PEDRO;40316;346.0;260404;260406;G;GPV
1;;356;CIV COCODY (P);34719;2082.0;260404;260406;G;GPV
1;;356;CIV COCODY (P);34718;7538.0;260404;260406;G;GPV
1;;357;CIV U REMBLAIS (P);34371;540.0;260404;260406;G;GPV
1;;378;CIV DJE KONAN (P);20542;2822.0;260404;260406;G;GPV
1;;378;CIV DJE KONAN (P);20540;10714.0;260404;260406;G;GPV
1;;412;CIV DOKUI (P);15499;6048.0;260404;260406;G;GPV
1;;035;HYPER HAYAT;333693;18.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333694;14862.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333696;7388.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333697;900.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333701;12.0;260405;260405;P;GPV
1;;035;HYPER HAYAT;333700;36.0;260405;260405;P;GPV
1;;035;HYPER HAYAT;333699;8654.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333698;690.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333706;769.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333705;22.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333704;501.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333703;11514.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333702;18.0;260405;260405;P;GPV
1;;035;HYPER HAYAT;333709;824.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333708;84.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333707;2699.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333711;50.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333713;532.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333712;795.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333715;21072.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333714;36.0;260405;260405;P;GPV
1;;035;HYPER HAYAT;333718;1132.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333717;24.0;260405;260405;P;GPV
1;;035;HYPER HAYAT;333716;420.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333719;1088.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333720;1589.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333722;6.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333721;2171.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333723;2928.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333725;488.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333726;6.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333728;615.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333727;2639.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333731;1104.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333730;1231.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333729;1933.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333733;4825.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333732;5386.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333734;3216.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333735;679.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333736;1519.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333737;112.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333738;282.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333739;180.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333740;96.0;260405;260405;P;GPV
1;;035;HYPER HAYAT;333741;8381.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333742;360.0;260405;260405;G;GPV
1;;035;HYPER HAYAT;333756;24.0;260405;260406;G;GPV
1;;035;HYPER HAYAT;333755;116.0;260405;260406;G;GPV
1;;035;HYPER HAYAT;333749;826.0;260405;260406;G;GPV
1;;035;HYPER HAYAT;333748;318.0;260405;260406;G;GPV
1;;035;HYPER HAYAT;333747;84.0;260405;260406;G;GPV
1;;035;HYPER HAYAT;333745;185.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271636;4666.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271635;140.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271630;267.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271629;7190.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271621;3872.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271620;226.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271619;37.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271618;240.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271617;788.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271616;225.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271615;780.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271614;930.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271613;579.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271612;6106.0;260405;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271611;540.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271610;534.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271609;698.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271608;845.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271607;1199.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271606;808.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271603;484.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271602;156.0;260405;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271601;40.0;260405;260406;G;GPV
1;;120;MANDARINE GOLF;203851;1188.0;260405;260406;G;GPV
1;;120;MANDARINE GOLF;203850;188.0;260405;260406;G;GPV
1;;120;MANDARINE GOLF;203849;929.0;260405;260406;G;GPV
1;;120;MANDARINE GOLF;203848;900.0;260405;260406;G;GPV
1;;120;MANDARINE GOLF;203847;385.0;260405;260406;G;GPV
1;;235;SUPER U DJIBI;201902;6835.0;260405;260406;G;GPV
1;;235;SUPER U DJIBI;201895;3425.0;260405;260406;G;GPV
1;;235;SUPER U DJIBI;201894;3420.0;260405;260406;P;GPV
1;;235;SUPER U DJIBI;201893;5176.0;260405;260406;P;GPV
1;;250;GIFI ZONE 4;11426;11455.0;260405;260406;P;GPV
1;;250;GIFI ZONE 4;11425;8113.0;260405;260406;G;GPV
1;;250;GIFI ZONE 4;11424;10309.0;260405;260406;G;GPV
1;;250;GIFI ZONE 4;11423;2048.0;260405;260406;G;GPV
1;;290;MANDARINE BIETRY;157897;199.0;260405;260406;P;GPV
1;;290;MANDARINE BIETRY;157896;229.0;260405;260406;G;GPV
1;;295;CASINO ALLABRA;296299;18.0;260405;260406;P;GPV
1;;295;CASINO ALLABRA;296298;826.0;260405;260406;G;GPV
1;;295;CASINO ALLABRA;296297;787.0;260405;260406;G;GPV
1;;295;CASINO ALLABRA;296285;250.0;260405;260406;G;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47727;732.0;260405;260406;G;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47726;45.0;260405;260406;G;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47725;11607.0;260405;260406;G;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47723;1499.0;260405;260406;G;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47721;667.0;260405;260406;G;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47719;678.0;260405;260406;G;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47714;6071.0;260405;260406;G;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47713;6072.0;260405;260406;G;GPV
1;;306;S2P SOCOCE YAMOUSSOKRO;47712;18093.0;260405;260406;G;GPV
1;;308;S2P SOCOCE ABOBO;10428;20255.0;260405;260406;G;GPV
1;;310;S2P ECOMARCHE SAN PEDRO;40326;4747.0;260405;260406;G;GPV
1;;371;CIV ANANERAIE (P);16710;7397.0;260405;260406;G;GPV
1;;371;CIV ANANERAIE (P);16709;22552.0;260405;260406;G;GPV
1;;371;CIV ANANERAIE (P);16708;6819.0;260405;260406;G;GPV
1;;371;CIV ANANERAIE (P);16707;16025.0;260405;260406;G;GPV
1;;371;CIV ANANERAIE (P);16706;16990.0;260405;260406;G;GPV
1;;378;CIV DJE KONAN (P);20544;8392.0;260405;260406;G;GPV
1;;412;CIV DOKUI (P);15514;6544.0;260405;260406;G;GPV
1;;412;CIV DOKUI (P);15510;12609.0;260405;260406;G;GPV
1;;412;CIV DOKUI (P);15509;6774.0;260405;260406;G;GPV
1;;412;CIV DOKUI (P);15508;14487.0;260405;260406;G;GPV
1;;412;CIV DOKUI (P);15507;11288.0;260405;260406;G;GPV
1;;412;CIV DOKUI (P);15506;14696.0;260405;260406;G;GPV
1;;413;CIV AGOUTI (P);9689;4356.0;260405;260406;P;GPV
1;;413;CIV AGOUTI (P);9688;287.0;260405;260406;P;GPV
1;;413;CIV AGOUTI (P);9687;13647.0;260405;260406;G;GPV
1;;413;CIV AGOUTI (P);9686;4659.0;260405;260406;G;GPV
1;;413;CIV AGOUTI (P);9685;21905.0;260405;260406;P;GPV
1;;413;CIV AGOUTI (P);9684;10670.0;260405;260406;G;GPV
1;;413;CIV AGOUTI (P);9683;12360.0;260405;260406;G;GPV
1;;035;HYPER HAYAT;333764;12.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333763;754.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333762;4404.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333761;240.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333760;12.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333759;6.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333758;12.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333757;90.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333766;396.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333769;16.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333768;36.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333767;12.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333771;75.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333770;3535.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333772;64.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333773;1071.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333775;14.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333774;56.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333777;24.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333776;912.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333778;1070.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333780;1073.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333779;56.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333782;30.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333781;12.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333783;60.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333784;174.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333785;1539.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333786;68.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333787;28.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333788;782.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333791;27.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333790;5060.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333789;36.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333793;280.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333792;280.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333794;496.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333797;144.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333795;908.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333800;229.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333801;577.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333802;1099.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333803;720.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333804;329.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333805;32.0;260406;260406;P;GPV
1;;035;HYPER HAYAT;333806;1976.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333809;2834.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333808;2112.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333838;418.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333860;300.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333861;58.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333862;60.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333863;12.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333864;72.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333865;254.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333866;186.0;260406;260406;G;GPV
1;;035;HYPER HAYAT;333882;1068.0;260406;260406;P;GPV
1;;080;MANDARINE MARCORY;120417;7662.0;260406;260406;G;GPV
1;;080;MANDARINE MARCORY;120418;2688.0;260406;260406;G;GPV
1;;080;MANDARINE MARCORY;120419;2432.0;260406;260406;G;GPV
1;;080;MANDARINE MARCORY;120420;5060.0;260406;260406;G;GPV
1;;080;MANDARINE MARCORY;120422;1048.0;260406;260406;P;GPV
1;;080;MANDARINE MARCORY;120421;1963.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271646;630.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271648;2330.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271647;2958.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271651;249.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271652;7928.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271656;142.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271654;3005.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271653;1364.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271650;1487.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271657;231.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271660;2610.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271658;111.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271663;1891.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271662;372.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271661;554.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271665;120.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271664;62.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271667;116.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271666;2169.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271668;1311.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271670;92.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271669;36.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271672;614.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271671;789.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271673;239.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271676;713.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271687;295.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271686;6017.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271688;725.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271691;8939.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271689;747.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271693;1424.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271696;1324.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271694;981.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271698;620.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271702;63.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271701;64.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271699;8689.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271703;730.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271705;4500.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271704;437.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271708;24.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271707;102.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271706;2380.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271709;508.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271715;705.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271718;47.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271717;416.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271720;30.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271723;194.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271722;12.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271724;1413.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271725;2731.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271726;1566.0;260406;260406;P;GPV
1;;100;CASINO 2 PLATEAUX;271730;3205.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271729;1805.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271732;74.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271731;2028.0;260406;260406;G;GPV
1;;100;CASINO 2 PLATEAUX;271736;238.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203853;1632.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203852;1104.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203854;737.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203855;2450.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203858;3457.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203857;24.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203856;4915.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203863;3180.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203862;3480.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203864;731.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203867;9660.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203866;7256.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203865;127.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203869;1748.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203868;8999.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203870;1879.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203872;973.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203871;756.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203873;1701.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203876;10485.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203875;1830.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203874;2069.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203878;1551.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203877;1210.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203880;6622.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203879;2618.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203881;412.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203883;6717.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203882;7714.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203884;102.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203885;2096.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203888;184.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203887;4631.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203886;2187.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203889;20.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203892;16807.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203891;226.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203890;5145.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203895;1244.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203894;798.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203893;1379.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203898;622.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203897;2506.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203896;14628.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203899;2172.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203901;437.0;260406;260406;G;GPV
1;;120;MANDARINE GOLF;203900;1641.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203902;338.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203907;17780.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203906;4156.0;260406;260406;P;GPV
1;;120;MANDARINE GOLF;203905;12396.0;260406;260406;P;GPV
