NIVEAU DE RUPTURE;INDICATEUR FIN DE PAGE;NCID;NOMMAGASIN NOMMAG ASIN;NCDE;QCDUID TOTAL;DCDE;DCRE;TYFC;TYCM
1;;411;CIV ANTENNE (P);27529;2976.0;260406;260407;G;GPV
1;;411;CIV ANTENNE (P);27526;1909.0;260406;260407;G;GPV
1;;411;CIV ANTENNE (P);27525;8306.0;260406;260407;G;GPV
1;;411;CIV ANTENNE (P);27527;10490.0;260406;260407;G;GPV
1;;414;CIV U PORT-BOUET (P);12538;6025.0;260406;260407;G;GPV
1;;35;HYPER HAYAT;333955;12.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333954;36.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333953;24.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333952;905.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333956;884.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333957;30.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333958;5572.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333959;58.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333960;5924.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333961;1032.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333962;1743.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333963;938.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333965;48.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333966;32.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333968;559.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333967;895.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333971;864.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333975;3813.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333977;150.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333976;69.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333981;1383.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333984;1249.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333985;218.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333986;168.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333988;1220.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333992;1992.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333995;300.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333994;1020.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333993;116.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;333997;201.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333996;200.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334000;1662.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;333999;48.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334004;1241.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334010;130.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334009;8144.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334011;288.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334013;20.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334012;4829.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334015;28.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334014;64.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334017;240.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334016;1524.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334020;1554.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334021;2121.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334025;36.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334024;2079.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334022;204.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334027;72.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334026;1260.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334028;1942.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334031;3263.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334033;515.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334032;12.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334034;216.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334038;12.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334037;292.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334036;24.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334040;836.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334039;864.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334042;720.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334041;744.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334043;288.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334045;9204.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334044;496.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334050;348.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334049;600.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334048;16.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334047;385.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334046;12.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334051;31.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334055;22.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334054;18.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334053;24.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334052;357.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334056;8033.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334057;210.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334059;20.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334062;520.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334064;224.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334063;384.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334065;2400.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334068;960.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334069;504.0;260407;260407;P;GPV
1;;35;HYPER HAYAT;334070;1200.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334072;120.0;260407;260407;G;GPV
1;;35;HYPER HAYAT;334074;96.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120438;13998.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120439;4504.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120440;548.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120444;2138.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120445;3121.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120446;471.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120447;234.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120448;2412.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120450;1230.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120449;622.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120451;2634.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120452;2320.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120453;4981.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120454;6799.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120457;320.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120455;1011.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120458;3367.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120460;2125.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120459;4690.0;260407;260407;G;GPV
1;;80;MANDARINE MARCORY;120461;1384.0;260407;260408;P;GPV
1;;100;CASINO 2 PLATEAUX;271802;132.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271803;98.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271805;78.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271804;911.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271807;6.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271806;30.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271809;2023.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271811;5738.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271810;30.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271812;24.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271816;244.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271818;514.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271817;834.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271815;2238.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271819;1762.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271821;480.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271823;240.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271822;10.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271824;202.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271825;196.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271826;2824.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271827;1881.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271829;3761.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271831;1271.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271830;1818.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271833;600.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271834;144.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271837;1378.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271836;3053.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271835;69.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271839;3445.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271838;1349.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271841;78.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271840;2001.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271842;144.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271843;562.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271844;1370.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271845;2990.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271848;5996.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271847;4749.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271846;1724.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271849;9070.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271850;154.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271852;1304.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271854;24.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271857;730.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271856;1082.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271855;5664.0;260407;260407;P;GPV
1;;100;CASINO 2 PLATEAUX;271858;1227.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271859;805.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271861;13024.0;260407;260407;G;GPV
1;;100;CASINO 2 PLATEAUX;271897;4378.0;260407;260408;P;GPV
1;;100;CASINO 2 PLATEAUX;271896;1282.0;260407;260408;G;GPV
1;;100;CASINO 2 PLATEAUX;271895;416.0;260407;260408;G;GPV
1;;100;CASINO 2 PLATEAUX;271890;796.0;260407;260408;G;GPV
1;;100;CASINO 2 PLATEAUX;271889;466.0;260407;260408;P;GPV
1;;100;CASINO 2 PLATEAUX;271888;156.0;260407;260408;G;GPV
1;;100;CASINO 2 PLATEAUX;271886;24.0;260407;260408;G;GPV
1;;100;CASINO 2 PLATEAUX;271874;90.0;260407;260408;G;GPV
1;;100;CASINO 2 PLATEAUX;271870;5998.0;260407;260408;G;GPV
1;;100;CASINO 2 PLATEAUX;271866;430.0;260407;260408;G;GPV
1;;120;MANDARINE GOLF;203971;49.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203970;126.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203974;248.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203977;3355.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203976;372.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203975;326.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203980;160.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203979;289.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203981;473.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203982;1002.0;260407;260407;P;GPV
1;;120;MANDARINE GOLF;203987;9852.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203986;188.0;260407;260407;P;GPV
1;;120;MANDARINE GOLF;203985;1854.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203993;3908.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203996;2570.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;203998;1980.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204001;1754.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204002;9506.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204003;3390.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204005;1272.0;260407;260407;P;GPV
1;;120;MANDARINE GOLF;204004;224.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204008;4146.0;260407;260407;P;GPV
1;;120;MANDARINE GOLF;204006;284.0;260407;260407;P;GPV
1;;120;MANDARINE GOLF;204009;2097.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204010;1669.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204011;652.0;260407;260407;P;GPV
1;;120;MANDARINE GOLF;204012;1953.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204013;8849.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204015;429.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204014;8051.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204017;297.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204018;552.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204020;1658.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204022;10731.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204038;310.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204039;1654.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204041;578.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204046;1064.0;260407;260407;P;GPV
1;;120;MANDARINE GOLF;204045;936.0;260407;260407;P;GPV
1;;120;MANDARINE GOLF;204043;6885.0;260407;260407;G;GPV
1;;120;MANDARINE GOLF;204047;911.0;260407;260407;P;GPV
1;;120;MANDARINE GOLF;204101;271.0;260407;260408;G;GPV
