Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
02b135de-0657-45ff-a63a-a8e1572a1798;290;Réception (B.L. : 1700238095);1700238095;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:12;934.000;344866.0;392014.0
04333433-c8dd-4818-a6c6-6bc2f00b749e;290;Réception (B.L. : 1700238110);1700238110;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 17:15;8.000;71128.0;83928.0
04fc8fc8-203b-4ba9-823c-34632f1c63cc;290;Réception (B.L. : 1700238099);1700238099;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:16;228.000;231148.0;261404.0
1809de15-2b96-4a94-9b70-ebc75ed36283;290;Réception (B.L. : 1700238103);1700238103;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:20;1776.000;871123.0;1013064.0
235d2c43-fdb7-418f-9a4c-e3290cbdd6f8;290;Réception (B.L. : 1800338057);1800338057;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:31;88.000;158400.0;158400.0
283c6320-7b79-4479-a38a-9aca5f1ee211;290;Réception (B.L. : 1800337895);1800337895;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:22;257.598;650222.0;767273.0
371b0ccd-c0b8-40e4-8974-39a4264d12c6;290;Réception (B.L. : 1800337898);1800337898;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:25;1821.100;1880947.0;2059615.0
573ccb7b-3d3a-4b4d-887e-257fe4fa92b6;290;Réception (B.L. : 1800337897);1800337897;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:24;3.000;36210.0;42729.0
57db8e28-0918-47ee-aaee-543fd96eeec8;290;Réception (B.L. : 1800337901);1800337901;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:28;130.000;134550.0;134550.0
64a44ca5-d4af-4858-8056-e5e51141801a;290;Réception (B.L. : 1700238096);1700238096;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:13;36.000;38580.0;45540.0
6fff4afb-3010-48b6-8ca6-0fa613168364;290;Réception (B.L. : 1700238100);1700238100;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:17;286.000;260780.0;300098.0
70c060a5-b7df-4763-a2a0-ded3bd9ec172;290;Réception (B.L. : 1800337896);1800337896;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:23;310.000;120170.0;141800.0
7423422f-6c89-4e06-9dfa-6087fcd748a6;290;Réception (B.L. : 1100216699);1100216699;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 17:13;126.000;345258.0;407406.0
780992d6-cb62-480d-8e85-840b7e45b9cf;290;Réception (B.L. : 1800337925);1800337925;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:29;99.000;1924504.0;2270893.0
7b1b471f-2a53-4af4-b9cf-12f4580717a7;290;Réception (B.L. : 1100216698);1100216698;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 17:12;5480.000;1497137.0;1767033.0
7bd1e208-f320-45d3-955c-ea5aaa123115;290;Réception (B.L. : 1800337899);1800337899;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:26;515.500;642702.0;731131.0
82c9136e-180c-415b-b3af-3b8524100b18;290;Réception (B.L. : 1700238094);1700238094;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:11;118.000;242144.0;285716.0
8a216773-5426-4d92-ab0f-5706e107992b;290;Réception (B.L. : 1700238101);1700238101;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:18;1925.000;1118352.0;1318565.0
9cfec271-3fbb-4cbf-ad0a-250f0caf76f3;290;Réception (B.L. : 1700238102);1700238102;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:19;225.000;263847.0;311369.0
d34569d6-fc40-4823-8add-646bf77b4f83;290;Réception (B.L. : 1800338056);1800338056;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:30;213.200;108712.0;108712.0
d47240c1-443a-473d-9d24-e7072007c2b7;290;Réception (B.L. : 1700238104);1700238104;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:21;12.000;51600.0;51600.0
d6a7dd74-03a2-4ff6-9771-e5b0fcd3f8c5;290;Réception (B.L. : 1800337900);1800337900;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:27;465.000;145545.0;171585.0
e879cb6f-3751-4e8e-a8cf-537c1c1ec31a;290;Réception (B.L. : 1800338058);1800338058;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:32;14.000;40000.0;40000.0
f91ae39c-9ccc-4863-949b-a5b450bb01d9;290;Réception (B.L. : 1100216697);1100216697;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 17:11;2731.000;1206368.0;1423715.0
f938aa61-6b7d-49bb-8ec0-9de135668f6b;290;Réception (B.L. : 1700238098);1700238098;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:15;156.000;125892.0;148512.0
fb4e78c6-3ba3-4be3-98e2-032ccfca9834;290;Réception (B.L. : 1700238097);1700238097;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 12:14;460.000;912802.0;1051778.0
ff1d5a3e-70d6-4d64-b94f-7369e75c06fa;290;Réception (B.L. : 1100216716);1100216716;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/04/2026 00:00;;10/04/2026 17:14;17.000;195583.0;216383.0
