Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
00ad025f-df59-4c20-a073-c6c704b192d9;310;Réception (B.L. : FA00412426);FA00412426;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;01/04/2026 00:00;;01/04/2026 17:15;0.000
0130c74e-9fe4-4e7c-aeb9-1c5aebd2f251;306;Réception (B.L. : FA00410187);FA00410187;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;24/03/2026 00:00;;24/03/2026 12:15;0.000
01a2661c-5176-496f-99b3-e9157d068198;310;Réception (B.L. : FA00408461);FA00408461;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;15/03/2026 00:00;;16/03/2026 12:23;0.000
0251c05c-5fbf-4ea9-9843-0c9e2abd80bc;306;Réception (B.L. : FA00406963);FA00406963;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;10/03/2026 00:00;;10/03/2026 12:12;0.000
03045936-9ec8-45d7-8d09-82da39e7ad8b;310;Réception (B.L. : FA00404754);FA00404754;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;01/03/2026 00:00;;02/03/2026 12:19;0.000
04611a02-fe77-42fc-bbe3-82b63916b02e;306;Réception (B.L. : FA00410140);FA00410140;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;24/03/2026 00:00;;24/03/2026 12:14;0.000
04a79ebc-19e9-4c1e-8f93-d3fc7140f2b7;310;Réception (B.L. : FA00406715);FA00406715;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;09/03/2026 00:00;;09/03/2026 12:32;0.000
04b18c9d-eac6-473a-aa11-d52346accf85;310;Réception (B.L. : FA00404760);FA00404760;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;01/03/2026 00:00;;02/03/2026 12:25;0.000
05449539-1d90-4ca3-921c-d2fe64e1a22b;310;Réception (B.L. : FA00408534);FA00408534;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;16/03/2026 00:00;;16/03/2026 12:34;0.000
0553c083-b194-470e-bb5f-8e00f5fb4462;304;Réception (B.L. : FA00405462);FA00405462;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;04/03/2026 00:00;;04/03/2026 12:12;0.000
