Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
051c3ff4-6aa3-48e2-b800-c77d2c2f59df;245;Réception (B.L. : 1200107870);1200107870;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:14;0.000;0.0;0.0
09c518b4-3e62-4b4d-8f03-305f83ddfa93;240;Réception (B.L. : 1200107877);1200107877;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:16;0.000;0.0;0.0
0db7ac99-b5fc-4423-b175-08297025c514;250;Réception (B.L. : 1200107945);1200107945;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:11;195.000;622276.0;734271.0
17bd3b99-88a8-41b6-bb4e-b39dee2487c2;261;Réception (B.L. : 1100215423);1100215423;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:14;48.000;9024.0;10656.0
205ba847-67fa-4f98-a8f6-2f0a28feb3db;261;Réception (B.L. : 1800336369);1800336369;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 23:59;15.000;21750.0;25665.0
23a7f4eb-c3cb-46fa-9fb6-d762f7b3fb1c;240;Réception (B.L. : 1200107875);1200107875;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:14;0.000;0.0;0.0
26c65b0b-5043-4fc4-8ab5-5c4e696e3a5b;245;Réception (B.L. : 1200107890);1200107890;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:16;0.000;0.0;0.0
28e621b8-d094-40c1-b6e9-f831e76d9eb4;240;Réception (B.L. : 1200107873);1200107873;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:12;0.000;0.0;0.0
2fb49f9c-6295-4b38-be3f-b86b7ceb068a;261;Réception (B.L. : 1700236561);1700236561;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:20;177.000;238599.0;281547.0
3228489d-282e-4d75-9116-c30027697061;240;Réception (B.L. : 1200107891);1200107891;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:25;0.000;0.0;0.0
328a4ef8-a005-4251-8d32-170b6804679b;261;Réception (B.L. : 1100215425);1100215425;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:16;12.000;51972.0;61326.0
3a050e8d-495d-46f6-ab9f-c1f549d9f4f8;240;Réception (B.L. : 1200107975);1200107975;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:13;0.000;0.0;0.0
3b5598d7-222c-47c5-b7bf-43495a9a33c9;240;Réception (B.L. : 1200107884);1200107884;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:23;0.000;0.0;0.0
3e2c6ae7-1a96-41fb-a55d-852d67ee0189;240;Réception (B.L. : 1200107874);1200107874;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:13;0.000;0.0;0.0
3f91b58d-3e80-4964-b100-5d126cb583e6;245;Réception (B.L. : 1200107893);1200107893;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:18;0.000;0.0;0.0
40e154ba-79db-4915-8662-1b1d47713d8c;261;Réception (B.L. : 1100215570);1100215570;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:18;3.000;26673.0;31473.0
45bfb01b-db1c-4872-9679-2b1447db84ef;261;Réception (B.L. : 1700236560);1700236560;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:19;2.000;17782.0;20982.0
4c91ad07-59a2-43ba-b731-24f830401b72;261;Réception (B.L. : 1700236564);1700236564;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:23;36.000;66108.0;78000.0
55c6c7ad-c4cc-40d5-920c-b4412379214a;261;Réception (B.L. : 1800336370);1800336370;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:00;41.000;112586.0;132840.0
57dc9100-3d91-45c0-96cd-6f340daeab97;245;Réception (B.L. : 1200107871);1200107871;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:15;0.000;0.0;0.0
599561f9-6d0e-4802-9573-5eb011fe59fe;261;Réception (B.L. : 1700236567);1700236567;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:26;24.000;24504.0;28920.0
59c65a2d-ae65-4c74-b46a-b5bdb66efa7b;261;Réception (B.L. : 1700236565);1700236565;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:24;16.000;30656.0;33408.0
5cd9d52a-e62b-4b3b-9b12-78e37fa8e847;245;Réception (B.L. : 1200107869);1200107869;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:13;0.000;0.0;0.0
639d84c7-b56e-4993-aa3f-07b05d73e8ee;261;Réception (B.L. : 1800336372);1800336372;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:02;54.000;69432.0;81928.0
67a6625c-691d-4fa8-8203-811bca4d8f3a;261;Réception (B.L. : 1200107938);1200107938;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:11;96.000;218256.0;257544.0
80a5c823-92eb-4175-84cc-7438d9470775;240;Réception (B.L. : 1200107883);1200107883;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:22;0.000;0.0;0.0
8264b209-539d-42bb-ac6c-8fdd5caca530;261;Réception (B.L. : 1700236563);1700236563;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:22;361.000;697229.0;812755.0
961f9268-9e40-4fca-aaba-0242dd7e65c3;240;Réception (B.L. : 1200107881);1200107881;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:20;0.000;0.0;0.0
99c02a94-3e2c-47b6-9e61-a1084682e926;240;Réception (B.L. : 1200107879);1200107879;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:18;0.000;0.0;0.0
9db4ff32-04b9-4d3b-919f-713ab653c497;261;Réception (B.L. : 1100215420);1100215420;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:11;376.000;145660.0;171984.0
a772dc52-19a1-4a71-ba18-de9a098656e3;245;Réception (B.L. : 1200107868);1200107868;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:12;0.000;0.0;0.0
aa647e82-fc31-4865-b150-914f900a6a96;240;Réception (B.L. : 1200107935);1200107935;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:12;0.000;0.0;0.0
ae65fdbd-c6bf-4d65-9e4a-9eb428de39f2;240;Réception (B.L. : 1200107878);1200107878;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:17;0.000;0.0;0.0
ae8c08d1-6163-421a-8c79-2f1b6046d865;261;Réception (B.L. : 1700236568);1700236568;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:27;72.000;44352.0;52344.0
af00dd72-7574-42ef-a419-f7568a803730;261;Réception (B.L. : 1800336368);1800336368;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 23:58;425.400;523476.0;578192.0
b85cec56-d6b5-47e9-abf8-f6eb22b275c4;240;Réception (B.L. : 1200107872);1200107872;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:11;0.000;0.0;0.0
b93cad02-e6a8-4169-828c-db44cbc5ce05;261;Réception (B.L. : 1800336371);1800336371;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:01;66.000;118072.0;139320.0
bd9f4889-7525-485e-b14d-4591192dfe1e;250;Réception (B.L. : 1200107960);1200107960;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:12;17.000;426098.0;502793.0
bda06827-a173-47cd-92e5-62987ad91579;261;Réception (B.L. : 1100215424);1100215424;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:15;0.000;0.0;0.0
bf260c4a-8da6-4ffe-8d07-14ca1a49a73c;261;Réception (B.L. : 1100215426);1100215426;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:17;0.000;0.0;0.0
