Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
11a65541-bae3-41e6-97ac-ed1463d150c4;220;Réception (B.L. : 1800338442);1800338442;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 17:26;0.000;0.0;0.0
12aadfa5-5605-4690-955d-83ef151c0080;220;Réception (B.L. : 1100216850);1100216850;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 12:17;0.000;0.0;0.0
1a9de9e2-aad6-4e13-a6c6-9ccf89859bc6;220;Réception (B.L. : 1700238423);1700238423;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 17:22;0.000;0.0;0.0
2b222d76-5715-49e5-bf4e-8039798d7915;220;Réception (B.L. : 1200108563);1200108563;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 17:12;0.000;0.0;0.0
2c3c05db-67e9-429d-baeb-47be5f3d9b55;220;Réception (B.L. : 1800338443);1800338443;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 17:27;0.000;0.0;0.0
2ff7c116-a656-46a8-933f-1278030319b9;220;Réception (B.L. : 1100216849);1100216849;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 12:16;0.000;0.0;0.0
3e5936e4-4d86-4e7c-b071-f91c39124891;220;Réception (B.L. : 1200108551);1200108551;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 17:11;0.000;0.0;0.0
40351863-4ff2-4849-99d3-31aa8a4e7fc0;220;Réception (B.L. : 1700238420);1700238420;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 17:21;0.000;0.0;0.0
4b264982-d39c-4109-9c77-4164829d593d;220;Réception (B.L. : 1700238343);1700238343;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 12:22;0.000;0.0;0.0
4bdd814e-08a7-45fe-ad71-33bd6fccfe5c;220;Réception (B.L. : 1200108491);1200108491;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;13/04/2026 00:00;;13/04/2026 12:11;0.000;0.0;0.0
