Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
0228125f-ce88-4fe3-aa28-d0f0ebb6fab5;291;Réception (B.L. : 1700236950);1700236950;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:19;0.000;0.0;0.0
046f7826-41e6-4792-8ebc-a5a7368c20b8;291;Réception (B.L. : 1800336798);1800336798;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:29;0.000;0.0;0.0
04b75c94-7aa5-447b-a4a4-ceb09e22f8f5;291;Réception (B.L. : 1100215882);1100215882;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:13;0.000;0.0;0.0
0b9470b1-1d26-4bf4-94b2-a5749c49bee3;291;Réception (B.L. : 1100215884);1100215884;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:15;0.000;0.0;0.0
0eba3837-1e9e-4c37-94df-54d3c7f07527;080;Réception (B.L. : 1700236925);1700236925;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:15;966.000;963614.0;1109378.0
11c1b552-2a29-4a93-9e33-f04184e30998;291;Réception (B.L. : 1800336640);1800336640;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:25;0.000;0.0;0.0
13313f2a-159c-4d29-8197-a044a81f74c0;080;Réception (B.L. : 1700236973);1700236973;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:17;2.000;17782.0;20982.0
19b3061c-df5d-4889-bad3-a3b1c63f8225;080;Réception (B.L. : 1800336681);1800336681;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:24;22.000;14030.0;14030.0
1bcd3e2b-9f2b-484d-9d96-0370aec55e13;293;Réception (B.L. : 1800336649);1800336649;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:24;0.000;0.0;0.0
1f668a27-b74c-4c9d-b403-9999d58aaa0c;292;Réception (B.L. : 1100215833);1100215833;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:11;1462.000;493708.0;582754.0
