Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
022c0bcc-4ca5-4eba-9642-320ac4900c22;250;Réception (B.L. : 1200108221);1200108221;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:13;4.000;35564.0;41964.0
0565c837-4000-43d1-99c6-44ffa57e256f;250;Réception (B.L. : 1200108224);1200108224;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:15;1.000;8891.0;10491.0
0fb3e9cd-44ae-4e4a-a15c-595403c398e0;250;Réception (B.L. : 1200108223);1200108223;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:14;16.000;296064.0;349360.0
115decd4-18d8-4e98-a944-7b1059420a11;261;Réception (B.L. : 1100216174);1100216174;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 12:15;48.000;13920.0;16416.0
1ba673bf-1f90-4b14-9ebe-127f9235070b;261;Réception (B.L. : 1700237506);1700237506;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:15;55.000;174882.0;206350.0
1bcf1b91-dbce-4797-8f57-52e0075edfbe;261;Réception (B.L. : 1700237504);1700237504;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:13;705.000;904852.0;1062712.0
2aea806f-6090-4cc4-95cb-0c991ee96210;261;Réception (B.L. : 1700237508);1700237508;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:17;1000.000;48000.0;57000.0
3026d3dd-151b-44d9-8a4c-f9a1e1b61e9d;250;Réception (B.L. : 1200108217);1200108217;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:12;54.000;249354.0;294234.0
31fe1046-fe78-4ad8-8a9c-077c083aea9b;261;Réception (B.L. : 1800337352);1800337352;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:22;118.000;367561.0;433718.0
51783818-b0a9-4a2d-b7ef-97c0adcc76e2;261;Réception (B.L. : 1100216172);1100216172;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 12:13;264.000;60840.0;71880.0
592393da-9092-4a81-a5e2-9da064617e7a;261;Réception (B.L. : 1200108208);1200108208;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 12:11;0.000;0.0;0.0
6566d02a-3931-48c7-83fb-a94283097a7e;250;Réception (B.L. : 1200108193);1200108193;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 12:11;50.000;229564.0;266778.0
66b85028-d884-4e42-833b-c8b67d4d6d3a;250;Réception (B.L. : 1200108216);1200108216;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:11;8.000;127912.0;150936.0
6791fe3a-edcc-43d2-aa36-2a4479fb7e82;261;Réception (B.L. : 1200108209);1200108209;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 12:12;15.000;22788.0;26892.0
68dd7267-7ab4-40a5-bccf-9dee4f66cf32;261;Réception (B.L. : 1100216173);1100216173;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 12:14;1357.000;269181.0;317395.0
6d948b13-cfc7-4856-90b1-458f6dea8e3d;261;Réception (B.L. : 1800337350);1800337350;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:20;28.000;84259.0;99425.0
789f46c6-f495-4621-8a0d-d2f9b1f6e484;261;Réception (B.L. : 1800337356);1800337356;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:26;9.000;46719.0;55128.0
7dac7288-a346-474d-8865-c54a500750bd;261;Réception (B.L. : 1800337349);1800337349;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:19;18.000;65092.0;76810.0
8231367c-86d8-4e7c-8413-920226f15620;261;Réception (B.L. : 1800337222);1800337222;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 12:21;2.000;17782.0;20982.0
86407acc-137d-4edf-a326-d86611e062d3;261;Réception (B.L. : 1800337351);1800337351;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:21;25.000;65932.0;77799.0
8c196a7c-1245-49bf-952c-cc30f28750bc;261;Réception (B.L. : 1700237503);1700237503;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:12;399.000;480378.0;562768.0
9008193e-a30b-46a8-9434-5a924fd1022b;261;Réception (B.L. : 1700237502);1700237502;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:11;326.000;800462.0;944506.0
96cb921b-44d8-4c49-af08-1e7d85143824;261;Réception (B.L. : 1700237507);1700237507;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:16;500.000;48000.0;56500.0
a28c353f-7d52-4439-8d57-ef6a87c2ec36;261;Réception (B.L. : 1700237510);1700237510;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;08/04/2026 00:00;;08/04/2026 17:18;6.000;53346.0;62946.0
