Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
06a2b40b-b1ec-4e85-8d6c-bdecc4a121af;307;Réception (B.L. : FA00413003);FA00413003;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:12;0.000;0.0;0.0
283e42dd-b297-43aa-a8ac-5d192a687ce6;307;Réception (B.L. : FA00413004);FA00413004;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:13;0.000;0.0;0.0
696e7334-2f69-4bd3-a1e2-0facc5061cf8;307;Réception (B.L. : FA00413002);FA00413002;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:11;0.000;0.0;0.0
6ac684f8-93f3-43d9-a908-2d164c6006c6;307;Réception (B.L. : FA00413051);FA00413051;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:19;0.000;0.0;0.0
8a2ea0df-65e4-4056-a311-bd45a3081cc9;307;Réception (B.L. : FA00413052);FA00413052;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:20;0.000;0.0;0.0
a2acab92-cccc-4b15-ad0b-5b958f0eccaf;307;Réception (B.L. : FA00413049);FA00413049;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:17;0.000;0.0;0.0
a54e9185-5ad8-4f2b-8d93-80a02fce75c6;307;Réception (B.L. : FA00413053);FA00413053;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:21;0.000;0.0;0.0
a694bec0-9eba-4d54-82ff-b68c433f72b2;307;Réception (B.L. : FA00413050);FA00413050;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:18;0.000;0.0;0.0
db315288-acf8-47d6-a5e4-c7ee77501d41;307;Réception (B.L. : FA00413047);FA00413047;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:15;0.000;0.0;0.0
e2765976-7906-4f64-9ca4-cf50ac373c1e;307;Réception (B.L. : FA00413046);FA00413046;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:14;0.000;0.0;0.0
ee979a60-fecd-4bb1-b0ef-45c9ccd9d849;307;Réception (B.L. : FA00413048);FA00413048;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:16;0.000;0.0;0.0
