Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
0e6a8b19-6ec4-4093-9e8f-59a5de4db5aa;100;Réception (B.L. : 1100215939);1100215939;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:21;145.000;1824824.0;2153269.0
17ccff64-e56a-49b3-a37f-d9205e1066d7;100;Réception (B.L. : 1100215868);1100215868;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:19;42.000;149976.0;176958.0
27f44851-cd6f-4fe4-93e9-14bd35af59e4;100;Réception (B.L. : 1100215867);1100215867;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:18;12.000;24756.0;29208.0
2fd0126e-24e6-4957-b56e-6ab3fc95c06b;100;Réception (B.L. : 1700236974);1700236974;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:33;4.000;35564.0;41964.0
3ae1b324-426e-45b3-9818-bd200b050ef5;100;Réception (B.L. : 1100215898);1100215898;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:20;3.000;26673.0;31473.0
44fe1286-108f-4feb-89e8-137dbccf9537;100;Réception (B.L. : 1100215865);1100215865;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:16;25.000;157440.0;185775.0
4cf699c6-f55d-45ba-aa4d-f119bb6a94f8;100;Réception (B.L. : 1800336762);1800336762;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:44;75.000;27975.0;33000.0
4d3ac4eb-00a4-496c-a870-a3c377b48947;100;Réception (B.L. : 1800336574);1800336574;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:37;420.000;867540.0;1023744.0
4e1ce7e1-6aa1-416d-bce6-f1d9fa767af8;100;Réception (B.L. : 1700236877);1700236877;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:30;36.000;65844.0;77700.0
524259b8-0078-4e0d-938a-268a3c8dd874;100;Réception (B.L. : 1800336571);1800336571;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:34;15.000;10875.0;12840.0
60de8e29-fcde-47fe-9868-2640967bd62a;100;Réception (B.L. : 1800336578);1800336578;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:41;79.500;196352.0;196352.0
