Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
12a8479b-470c-4db5-80fb-a2ddcd0e145b;110;Réception (B.L. : 1800336415);1800336415;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:30;165.000;61545.0;72600.0
19a98783-1689-4596-a94d-a371874f260f;110;Réception (B.L. : 1700236593);1700236593;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:13;122.000;154193.0;181961.0
26507d8e-3c9a-4a96-9538-7e591ec17568;110;Réception (B.L. : 1800336286);1800336286;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:19;419.550;1517155.0;1517155.0
4c3c9112-dfda-4d88-9062-a3d760ecbef6;110;Réception (B.L. : 1800336417);1800336417;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:32;180.931;785710.0;927146.0
519d1319-a9cc-4365-ac70-81754bd03d83;110;Réception (B.L. : 1100215472);1100215472;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:11;6377.000;3123182.0;3685470.0
55cb5cb2-2fc4-4cd8-818c-f86c38c851e0;110;Réception (B.L. : 1800336416);1800336416;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:31;8.000;5800.0;6848.0
59ec0bde-b7ab-4554-9b56-30b77feafbef;110;Réception (B.L. : 1800336421);1800336421;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:36;12.000;44748.0;52800.0
5bed6e5b-a01d-4968-88ff-d63707b0cd32;110;Réception (B.L. : 1800336293);1800336293;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:20;42.250;152100.0;152100.0
622d353c-1a68-46bf-bb40-5789fba5da63;110;Réception (B.L. : 1700236437);1700236437;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:17;6.000;24720.0;26946.0
66439b2a-034a-456c-ab9d-d04e386093b1;110;Réception (B.L. : 1800336420);1800336420;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:35;31.502;332784.0;392684.0
6b3589db-41f9-4adc-9bda-3f1477571b04;110;Réception (B.L. : 1800336418);1800336418;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:33;440.000;319000.0;376640.0
7030163c-6559-4bf3-95e8-0b4f7078375f;110;Réception (B.L. : 1700236301);1700236301;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:16;18.000;47784.0;56382.0
80104dde-7612-4213-80cd-c5d2d8b85ca7;110;Réception (B.L. : 1700236592);1700236592;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:12;80.000;88290.0;104186.0
80eecdbd-5cc8-408d-a81d-c449ea03c9c2;110;Réception (B.L. : 1100215473);1100215473;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:12;8714.000;1767772.0;2086508.0
83f033ab-f0cc-4fe0-b0e8-cb141b9e9d8a;110;Réception (B.L. : 1100215475);1100215475;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:14;11.000;15576.0;15576.0
a0c0b23d-02dd-4472-b1aa-fb0767c78728;110;Réception (B.L. : 1700236622);1700236622;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:18;11.000;97801.0;115401.0
c0ac4624-c3cc-46b1-8151-4bfb3b4a8c89;110;Réception (B.L. : 1100215433);1100215433;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:10;17.000;169474.0;191874.0
c5fff367-b352-47ec-94af-bb0dde0403b7;110;Réception (B.L. : 1700236590);1700236590;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:10;3064.000;3970181.0;4680538.0
caba584a-9fdb-4dab-ac71-78fb2a08d242;110;Réception (B.L. : 1700236594);1700236594;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:14;750.000;98250.0;116000.0
cefea2c3-2dad-4b79-953e-fda100b97d1f;110;Réception (B.L. : 1800336419);1800336419;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:34;12.000;24324.0;28704.0
da1ce0fd-c732-4475-8d5a-44fdf2f39d82;110;Réception (B.L. : 1700236595);1700236595;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:15;1974.000;1930472.0;2277924.0
e312c6de-7646-436b-aa9b-35117f68772e;110;Réception (B.L. : 1800336422);1800336422;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;04/04/2026 00:37;2288.900;3031573.0;3289738.0
e33a6952-1494-4c1a-af29-f221f6b8dac1;110;Réception (B.L. : 1700236597);1700236597;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:17;720.000;101520.0;119520.0
e6f5b75d-379a-441a-98f1-5291991f20be;110;Réception (B.L. : 1700236596);1700236596;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:16;116.000;39012.0;46032.0
ec9d209c-218e-4141-9845-ac0f0f24c62f;110;Réception (B.L. : 1100215474);1100215474;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:13;366.000;1078590.0;1272738.0
ee5fe7db-1482-4e43-a8ac-26b71edd9ed7;110;Réception (B.L. : 1700236591);1700236591;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 17:11;6266.000;1037826.0;1152216.0
fbb5dd8f-0b54-4afa-a3d7-c91161d2dfbf;110;Réception (B.L. : 1100215574);1100215574;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;03/04/2026 00:00;;03/04/2026 12:15;11.000;97801.0;115401.0
